time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-25 21:00:00,7,25,21,13,111825.0,"884,1216,841,521",358.06975,13.29075,-3.33,-0.27,198.07049630502823,242388.089100466,51.84901816188694,211.95783425500463,13.30425,352.77775,218878.0,218.53,57.95981903944504,12.53475,16.04475,352.08925,356.42275,25.26131522202517,1.3113783495282454,39.58805037371748,972.6647418909656,0.011112670414149761,0.015783357795099824,-9.57453762755102,-16.208187181122447
2006-07-25 21:00:00,7,25,21,13,7832.25,"884,1216,841,521",358.06975,13.29075,-3.33,-0.27,204.07927395145833,242388.089100466,5.7129192243719364,213.3045552494688,12.87225,349.74025,218878.0,218.53,57.95981903944504,12.69675,13.60125,349.38925,350.34775,2.9074821181361514,0.1653470089567662,45.17205416333142,976.583555053205,0.012323738398904703,0.015878741914520458,-14.677455357142858,-20.51921237244898
2006-07-25 21:00:00,7,25,21,13,109208.25,"884,1216,841,521",358.06975,13.29075,-3.33,-0.27,196.4869178696693,242388.089100466,41.57079898679093,211.14297284165548,13.26375,353.10175000000004,218878.0,218.53,57.95981903944504,12.56175,16.24725,352.23775,356.42275,17.1569900599342,1.1119544232391352,39.34752519940784,974.6022275070267,0.010976046532848659,0.015791024537566974,-9.187539859693878,-16.277224170918366
2006-07-25 22:00:00,7,25,22,13,110952.0,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,198.07049630502823,198268.8787771974,50.87151607231334,211.93154566659913,13.30425,352.77775,220526.0,220.04,131.95372538180192,12.53475,16.04475,352.08925,356.35525,17.33476260657379,1.090825068776191,39.58805037371748,972.6647418909656,0.011112670414149761,0.015783357795099824,-9.57453762755102,-16.208187181122447
2006-07-25 22:00:00,7,25,22,13,5310.0,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,199.94088128081236,198268.8787771974,14.027193135587114,211.1125184232437,14.087250000000001,354.39775000000003,220526.0,220.04,131.95372538180192,13.83075,14.85675,354.19525,354.89725,7.267357689895324,0.4778955794193758,42.6963004935656,978.3505511725679,0.010653793032528187,0.015154004134998029,-7.928332270408164,-14.169961734693878
2006-07-25 22:00:00,7,25,22,13,99720.0,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,196.43007721036562,198268.8787771974,37.64825388817642,210.455146352938,13.41225,354.65425,220526.0,220.04,131.95372538180192,12.68325,16.27425,352.56175,356.35525,19.19371573612399,1.2025979512843732,38.419648552752456,977.9330511931984,0.009974376735638599,0.015028649142810277,-7.536192602040816,-14.799744897959183
2006-07-25 22:00:00,7,25,22,13,41901.75,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,195.1452460393256,198268.8787771974,35.9656613967206,208.24452346340965,14.77575,354.87025,220526.0,220.04,131.95372538180192,13.18275,16.16625,353.62825000000004,356.35525,23.589501595880176,1.772449240094775,45.79836368273221,979.0744986218823,0.013284654337532667,0.014934519742976646,-10.487763073979592,-14.353874362244898
2006-07-25 22:00:00,7,25,22,13,5505.75,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,210.9026176446578,198268.8787771974,3.5945322731634626,217.04373238685594,16.84125,351.09025,220526.0,220.04,131.95372538180192,16.63875,17.31375,350.40175,351.42775,2.498550679530515,0.1027960909392003,39.66078398629744,986.5282371042214,0.011800838938477089,0.012189017893860534,-15.040098852040817,-16.010522959183675
2006-07-25 22:00:00,7,25,22,13,68233.5,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,197.00461078063907,198268.8787771974,44.419960034536246,209.32667262273299,13.39875,353.96575,220526.0,220.04,131.95372538180192,12.88575,16.20675,353.08825,356.35525,20.972653040898628,1.5562926165280897,39.039380958087655,977.4032711243142,0.010474318524404449,0.015380781238936648,-7.767857142857143,-15.361926020408163
2006-07-25 22:00:00,7,25,22,13,6565.5,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,199.15581845656658,198268.8787771974,27.748452995028188,211.7875375491285,12.91275,350.07775000000004,220526.0,220.04,131.95372538180192,12.75075,13.56075,349.67275,350.63125,17.692634061570065,0.7977373513479883,44.60833310578191,975.7544816830695,0.011818486075772315,0.015791172712889254,-13.036511479591837,-18.568160076530614
