start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,rain_vol_00,rain_max_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,rain_vol_01,rain_max_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,rain_vol_02,rain_max_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,rain_vol_03,rain_max_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,rain_vol_04,rain_max_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,rain_vol_05,rain_max_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,rain_vol_06,rain_max_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,rain_vol_07,rain_max_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,rain_vol_08,rain_max_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,rain_vol_09,rain_max_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,rain_vol_10,rain_max_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,rain_vol_11,rain_max_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,rain_vol_12,rain_max_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,rain_vol_13,rain_max_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,rain_vol_14,rain_max_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,rain_vol_15,rain_max_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,rain_vol_16,rain_max_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,rain_vol_17,rain_max_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,rain_vol_18,rain_max_18,tmean_18,storm_id,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,rain_vol_19,rain_max_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,rain_vol_20,rain_max_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,rain_vol_21,rain_max_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,rain_vol_22,rain_max_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,rain_vol_23,rain_max_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,rain_vol_24,rain_max_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,rain_vol_25,rain_max_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,rain_vol_26,rain_max_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,rain_vol_27,rain_max_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,rain_vol_28,rain_max_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,rain_vol_29,rain_max_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,rain_vol_30,rain_max_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,rain_vol_31,rain_max_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,rain_vol_32,rain_max_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,rain_vol_33,rain_max_33,tmean_33,area_34,bounds_34,clon_idx_34,clat_idx_34,PSu_34,PSv_34,tmin_34,rain_vol_34,rain_max_34,tmean_34,area_35,bounds_35,clon_idx_35,clat_idx_35,PSu_35,PSv_35,tmin_35,rain_vol_35,rain_max_35,tmean_35,area_36,bounds_36,clon_idx_36,clat_idx_36,PSu_36,PSv_36,tmin_36,rain_vol_36,rain_max_36,tmean_36,tmin_min,mcs_thld
2006-08-22 15:00:00,6985,"1344,914,167,122",1416.37,838.19,-5.385,-3.825,216.86,25.2565776966228,0.12210194211312533,230.2,2335.0,"1371,872,77,79",1411.25,832.62,-5.235,-7.439999999999999,221.07,1.3401982188482693,0.011221506860568964,232.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.86,2
2006-08-22 15:00:00,3837,"1151,1178,91,69",1202.29,1141.48,-20.295,8.084999999999999,195.82,7532.619728972102,41.430513608780174,214.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.82,1
2006-08-22 15:00:00,2514,"3103,1224,74,62",3141.36,1191.7,0.015,-0.03,211.11,3338.563714604461,14.01323373030843,225.02,5867.0,"3070,1238,107,91",3125.42,1190.5,-7.62,-0.51,206.71,7856.5797250882215,22.780873756961658,222.43,9117.0,"3040,1237,127,113",3109.52,1184.52,-5.46,-0.81,208.44,8098.539675751977,16.79335444872394,223.84,10272.0,"3016,1231,144,124",3090.56,1178.57,-4.755,-0.495,213.2,12063.20596121222,18.866252141111918,227.41,9228.0,"3011,1227,119,130",3071.85,1166.71,-8.265,0.5700000000000001,216.17,8667.283863332714,18.272929660443396,229.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.71,5
2006-08-22 15:00:00,1236,"1303,1305,61,37",1333.25,1285.2,-0.345,-0.375,212.43,1210.9986361869887,10.39057729562653,224.64,4785.0,"1281,1327,140,75",1351.11,1288.75,15.75,1.665,206.1,2122.600981897999,6.5005929271261715,224.11,8330.0,"1231,1325,185,88",1329.92,1278.17,0.885,-2.655,211.07,1993.1946920408486,7.916173848638984,225.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.1,2
2006-08-22 15:00:00,566,"2578,1351,34,29",2594.53,1338.08,0.015,0.06,221.13,235.30682675121653,0.08383567747488307,232.43,2095.0,"2553,1374,59,54",2586.36,1345.41,-16.11,0.495,221.33,1936.2575050071316,10.368296471183854,231.75,3908.0,"2530,1379,89,68",2577.22,1346.03,-6.48,-0.945,221.86,1586.6878282255764,15.636011927621244,231.88,5172.0,"2516,1406,104,94",2569.49,1352.46,-10.35,0.48,225.53,1067.7802126642118,3.855849864799196,234.16,4267.0,"2509,1405,96,84",2555.37,1359.06,10.05,2.565,229.13,1734.3746569393793,6.903401087623825,236.68,1269.0,"2515,1387,45,51",2538.29,1366.27,-23.91,3.795,228.24,326.47693018182076,0.7429863952106085,236.07,580.0,"2528,1387,26,41",2540.54,1366.05,0.72,-0.06,235.42,474.40185608655986,5.206753981763165,239.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.13,3
2006-08-22 16:00:00,456,"2950,26,41,19",2968.3,15.05,-0.0,0.0,214.19,175.75849094206586,0.25374909963744174,229.8,2305.0,"2892,38,127,38",2961.49,17.32,0.0,-0.0,202.89,969.9648249922456,6.794615823805279,219.65,7027.0,"2839,80,228,80",2942.28,33.0,-10.275,-0.165,201.02,4688.030180403605,15.638294079586387,219.58,8568.0,"2825,94,157,87",2890.12,41.95,-4.785,-0.5700000000000001,200.22,16312.254115880602,49.813280597163576,216.35,11476.0,"2802,118,155,111",2879.04,50.69,-0.3,1.095,199.76,22116.125148536197,46.1015144456484,212.39,15963.0,"2786,128,179,121",2875.22,56.76,-1.875,1.485,198.99,24488.280267340127,33.214065486003165,211.64,19124.0,"2766,134,196,127",2865.04,60.2,-2.475,-0.105,200.16,22507.7161092388,27.13691389101138,214.04,20371.0,"2750,137,206,130",2853.18,62.54,-2.97,0.0,202.16,20741.16173262586,29.522481483312287,216.79,20094.0,"2736,144,191,137",2834.12,65.75,0.0,0.015,203.74,18200.603618227506,41.475695394254544,219.24,19260.0,"2725,146,188,139",2818.22,65.95,-1.935,-0.03,207.52,17879.729213731884,56.106449185654306,222.84,17125.0,"2716,156,187,149",2805.78,71.65,-2.985,-0.27,207.62,16764.016761556944,34.2252815393211,225.57,15284.0,"2706,160,188,152",2787.74,73.46,-3.78,0.03,207.61,13676.48548285107,44.34659275217974,229.7,6065.0,"2687,116,73,108",2722.53,58.64,-12.9,-1.335,208.98,7371.757935965399,43.875364775607004,222.6,8164.0,"2661,136,93,128",2705.32,65.41,-10.875,-0.015,203.91,18722.03499655313,37.41765753960816,222.79,11449.0,"2632,160,105,152",2682.8,75.56,-16.845,-0.03,201.32,18719.74980644305,39.34923605524721,223.03,14412.0,"2589,169,135,160",2660.19,84.57,-11.49,-10.47,205.25,6435.219275581933,13.916294370627163,224.4,14623.0,"2562,181,135,167",2632.71,101.12,-14.565,0.285,210.53,1013.7425066548641,9.429729432499173,226.75,12803.0,"2551,182,135,146",2619.61,112.74,-5.43,0.09,221.32,83.26138242763668,0.25134808038556544,232.64,1905.0,"2549,156,90,47",2590.79,135.04,-6.540000000000001,-2.58,231.53,0.029079390819282642,6.084395319748894e-05,237.51,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.99,17
2006-08-22 16:00:00,1165,"2454,290,50,72",2482.42,259.01,-15.945,-3.3600000000000003,210.34,5835.625137412828,36.52258929765236,229.63,2753.0,"2433,289,70,90",2469.21,244.53,-11.19,-22.335,208.85,13284.888312523795,32.66066871156673,226.06,5511.0,"2375,282,115,103",2441.8,227.28,-13.515,-7.334999999999999,207.43,17935.840675570675,50.96425398083404,224.92,8022.0,"2361,278,127,122",2431.51,213.73,-9.165,-1.7399999999999998,211.78,9462.552219288926,43.50388194631894,226.2,8812.0,"2352,281,126,149",2425.09,203.58,-3.9,-0.06,207.17,5541.590608715918,18.280045760234803,229.82,5060.0,"2383,272,87,91",2428.34,225.43,-6.045,-1.395,214.31,2644.079717465997,20.55915925584178,226.21,4811.0,"2370,258,87,91",2417.36,211.91,-1.6350000000000002,-7.125,218.08,107.98606215542208,1.1349286542739898,230.01,4194.0,"2366,241,81,76",2408.88,198.96,-6.540000000000001,-3.57,223.94,23.0897090427804,0.08569289508429156,233.18,3164.0,"2364,225,73,81",2404.87,184.39,0.0,0.0,226.2,6.481038474307459,0.05971479637052318,235.56,853.0,"2394,187,30,41",2406.82,165.75,-10.275,-29.64,234.88,0.3522447481236099,0.0,238.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.17,8
2006-08-22 16:00:00,1599,"2860,353,60,65",2891.9,320.37,-10.53,-1.035,207.31,507.5243556178822,7.778544866806231,224.25,3753.0,"2835,360,70,92",2867.53,315.3,-26.160000000000004,2.04,205.84,3473.226661138699,32.683363951691014,222.28,5357.0,"2807,364,84,109",2846.61,308.72,-26.505000000000003,-0.585,200.98,343.6024541024196,2.5773672162433163,219.49,6572.0,"2779,362,98,118",2824.98,304.43,-18.39,-0.045,205.49,10.278171439884902,0.029680069886714372,221.71,6150.0,"2760,353,91,126",2802.95,298.02,-19.47,0.03,211.19,6.940830467915666e-09,0.0,227.13,4732.0,"2735,328,83,117",2776.18,285.39,-24.975,-4.1850000000000005,220.93,9.765411794116306e-05,1.7446994128881166e-06,231.1,2392.0,"2716,309,74,94",2752.05,275.92,-17.85,-0.12,230.17,0.0,0.0,235.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.98,6
2006-08-22 16:00:00,3006,"2011,674,109,72",2067.67,641.85,-20.34,-13.169999999999998,212.98,2545.0625237609825,15.206151957645227,229.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.98,1
2006-08-22 16:00:00,2252,"2153,888,71,59",2190.88,858.68,-40.755,37.695,200.29,9.425233212761228,0.1383277884611483,219.83,5062.0,"2131,904,77,102",2169.39,853.04,-24.405,4.32,198.95,2785.848617866512,24.82806012555659,215.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.95,2
2006-08-22 16:00:00,1524,"1933,951,50,42",1961.43,931.86,-7.26,11.43,197.09,3127.4368605228256,24.034003409629427,220.33,6608.0,"1855,965,125,85",1919.13,927.68,-6.029999999999999,-5.46,196.32,19338.91667475418,49.92960903464256,212.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.32,1
2006-08-22 16:00:00,965,"1990,995,57,43",2021.69,972.03,-3.12,0.51,206.61,5241.099369376129,53.833977712341394,226.04,5347.0,"1978,997,78,108",2016.74,945.7,-6.33,6.42,196.62,7057.773884070125,20.491548938866607,212.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.62,1
2006-08-22 16:00:00,1722,"2778,1024,70,39",2807.36,1004.56,-10.005,-4.71,198.52,3210.0689198471705,37.886709338687865,219.52,5336.0,"2730,1042,102,74",2780.5,1004.08,0.6900000000000001,3.135,196.43,2954.815302425873,10.470450623257241,213.02,14727.0,"2683,1056,191,171",2775.18,977.75,-17.31,-0.54,194.4,8666.712452461856,35.57617368005138,212.02,24052.0,"2645,1066,258,195",2767.35,969.09,-8.355,-4.14,193.48,18706.89477282107,39.32111697760992,211.47,36705.0,"2618,1103,259,245",2750.82,981.19,-6.029999999999999,-0.33,194.3,11873.988857890383,15.079627293526276,212.41,42411.0,"2607,1115,258,268",2736.59,975.52,-2.565,-2.19,198.52,13666.90571493828,36.071212876379256,215.83,40971.0,"2603,1112,248,270",2725.42,963.34,-5.85,-1.335,201.73,17922.318179312355,36.37299360739594,218.19,39510.0,"2577,1100,258,270",2706.59,945.29,-1.335,-0.93,193.56,15440.194689881737,38.06948786474677,220.6,23370.0,"2527,1052,185,207",2615.4,949.34,0.48,0.24,189.72,94118.64885952191,86.24900722128952,210.61,36187.0,"2480,1070,220,262",2589.72,946.55,-10.245,-2.715,191.34,89601.8773769548,70.18761998298564,208.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.72,9
2006-08-22 17:00:00,1388,"3266,58,33,50",3284.81,30.38,0.0,0.0,203.63,3316.1717483562425,13.605806586087107,215.99,7470.0,"3173,124,126,116",3247.72,54.79,-36.72,-0.96,201.75,8200.603821120727,42.311581339138726,218.67,13558.0,"3144,150,155,142",3234.15,65.45,-7.08,1.515,199.38,12856.189026614038,29.580568661369952,218.39,16141.0,"3128,159,171,152",3220.54,73.76,-0.045,-0.015,200.8,11586.976999186785,47.5995479187137,216.09,16700.0,"3126,165,162,157",3211.87,80.94,-3.825,0.5549999999999999,201.08,11695.67361697191,49.53677958476901,216.78,19944.0,"3117,213,182,205",3207.55,97.21,-4.89,2.685,201.6,10621.112667185711,21.969677970017703,219.12,20930.0,"3112,223,183,215",3202.44,115.08,-5.715,2.475,202.89,8040.109919453487,33.80292126077316,220.15,22936.0,"3100,263,190,225",3198.23,142.63,-0.015,-0.0,206.7,9473.110959738677,68.28491260883531,221.54,24304.0,"3036,247,242,239",3176.53,138.98,-4.095,-0.0,204.49,10738.15430554547,35.85873506262313,225.32,17461.0,"3075,249,186,183",3179.33,172.14,-2.055,-1.7999999999999998,205.1,6337.4932331961545,19.171339564963645,227.72,12926.0,"3050,254,204,113",3169.04,194.35,-1.365,1.545,212.16,2961.166249032828,22.535136237593917,228.0,8351.0,"3097,254,131,116",3172.35,195.75,-7.425000000000001,-0.2249999999999999,218.76,263.7691047276161,0.5291338283303222,230.89,1633.0,"3116,201,66,46",3147.73,178.89,-3.81,9.78,227.52,0.050655251648688504,0.010949011409925484,235.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.38,11
2006-08-22 17:00:00,13178,"2121,427,142,178",2196.54,330.47,-5.625,-11.085,222.43,9702.228138283741,32.1344794754614,233.37,8371.0,"2114,394,124,148",2183.86,315.72,-8.28,-8.565,226.04,2440.522758124858,7.7328045217024055,235.49,3168.0,"2092,360,130,115",2165.44,304.04,-11.22,-13.815,229.8,181.1692671731547,2.454571153409294,236.37,1926.0,"2069,318,126,81",2133.62,281.51,-13.095,-8.01,231.46,54.96929442944826,0.08193429675656044,237.29,545.0,"2124,311,38,44",2139.66,286.78,-9.75,-10.875,233.02,89.64005930839329,3.0493625208268433,238.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.43,3
2006-08-22 17:00:00,2078,"2605,615,39,114",2628.01,554.1,-7.800000000000001,0.03,203.48,4933.812831225956,55.564521804998115,229.23,2958.0,"2570,559,61,82",2603.29,524.7,-20.835,-21.54,198.18,13934.824064399018,42.74301011959406,217.96,5600.0,"2541,555,86,94",2582.17,509.91,-21.435,-10.02,197.33,17598.252967625675,68.32272685763283,215.31,7498.0,"2512,550,103,105",2564.82,498.52,-20.595,-7.935,201.12,9819.82026483136,18.554801666267696,215.81,9064.0,"2489,545,115,115",2546.07,483.93,-23.49,-14.25,208.1,1492.5719220353294,3.6638557403174974,219.59,14047.0,"2465,532,208,128",2556.19,467.77,-7.74,-5.73,208.24,3784.2601567826027,24.4773735034939,228.07,8133.0,"2438,521,106,137",2498.42,447.01,-19.275,-0.6900000000000001,221.82,67.93327783136075,0.18680993173184823,233.84,3362.0,"2414,494,105,121",2475.7,448.11,1.23,1.02,233.91,332.2873611171049,1.0624221350898495,238.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.33,7
2006-08-22 17:00:00,785,"2409,962,33,31",2425.05,946.24,0.615,0.4649999999999999,201.77,60.9850156660474,0.0,222.56,3371.0,"2369,977,90,74",2417.09,938.5,-5.79,0.0,198.08,7473.142640849231,25.50461531298549,214.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.08,1
