start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,rain_vol_00,rain_max_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,rain_vol_01,rain_max_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,rain_vol_02,rain_max_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,rain_vol_03,rain_max_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,rain_vol_04,rain_max_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,rain_vol_05,rain_max_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,rain_vol_06,rain_max_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,rain_vol_07,rain_max_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,rain_vol_08,rain_max_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,rain_vol_09,rain_max_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,rain_vol_10,rain_max_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,rain_vol_11,rain_max_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,rain_vol_12,rain_max_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,rain_vol_13,rain_max_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,rain_vol_14,rain_max_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,rain_vol_15,rain_max_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,rain_vol_16,rain_max_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,rain_vol_17,rain_max_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,rain_vol_18,rain_max_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,rain_vol_19,rain_max_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,rain_vol_20,rain_max_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,rain_vol_21,rain_max_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,rain_vol_22,rain_max_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,rain_vol_23,rain_max_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,rain_vol_24,rain_max_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,rain_vol_25,rain_max_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,rain_vol_26,rain_max_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,rain_vol_27,rain_max_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,rain_vol_28,rain_max_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,rain_vol_29,rain_max_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,rain_vol_30,rain_max_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,rain_vol_31,rain_max_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,rain_vol_32,rain_max_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,rain_vol_33,rain_max_33,tmean_33,area_34,bounds_34,clon_idx_34,clat_idx_34,PSu_34,PSv_34,tmin_34,rain_vol_34,rain_max_34,tmean_34,area_35,bounds_35,clon_idx_35,clat_idx_35,PSu_35,PSv_35,tmin_35,rain_vol_35,rain_max_35,tmean_35,area_36,bounds_36,clon_idx_36,clat_idx_36,PSu_36,PSv_36,tmin_36,rain_vol_36,rain_max_36,tmean_36,area_37,bounds_37,clon_idx_37,clat_idx_37,PSu_37,PSv_37,tmin_37,rain_vol_37,rain_max_37,tmean_37,area_38,bounds_38,clon_idx_38,clat_idx_38,PSu_38,PSv_38,tmin_38,rain_vol_38,rain_max_38,tmean_38,area_39,bounds_39,clon_idx_39,clat_idx_39,PSu_39,PSv_39,tmin_39,rain_vol_39,rain_max_39,tmean_39,area_40,bounds_40,clon_idx_40,clat_idx_40,PSu_40,PSv_40,tmin_40,rain_vol_40,rain_max_40,tmean_40,area_41,bounds_41,clon_idx_41,clat_idx_41,PSu_41,PSv_41,tmin_41,rain_vol_41,rain_max_41,tmean_41,area_42,bounds_42,clon_idx_42,clat_idx_42,PSu_42,PSv_42,tmin_42,rain_vol_42,rain_max_42,tmean_42,area_43,bounds_43,clon_idx_43,clat_idx_43,PSu_43,PSv_43,tmin_43,rain_vol_43,rain_max_43,tmean_43,area_44,bounds_44,clon_idx_44,clat_idx_44,PSu_44,PSv_44,tmin_44,rain_vol_44,rain_max_44,tmean_44,area_45,bounds_45,clon_idx_45,clat_idx_45,PSu_45,PSv_45,tmin_45,rain_vol_45,rain_max_45,tmean_45,area_46,bounds_46,clon_idx_46,clat_idx_46,PSu_46,PSv_46,tmin_46,rain_vol_46,rain_max_46,tmean_46,area_47,bounds_47,clon_idx_47,clat_idx_47,PSu_47,PSv_47,tmin_47,rain_vol_47,rain_max_47,tmean_47,storm_id,tmin_min,mcs_thld
2006-08-14 07:00:00,15840,"1918,422,321,157",2140.71,353.83,0.0,0.0,216.99,37072.303807104836,54.18702466378293,233.01,11442.0,"2080,423,134,161",2150.06,348.94,-15.285,-1.365,217.13,41994.94870983128,75.63075613920844,232.75,6054.0,"2057,428,139,109",2134.41,367.04,-15.57,-2.1,221.93,22824.396251109552,47.64672082884468,232.98,5001.0,"2075,439,111,101",2132.2,389.14,-9.33,0.105,217.62,25489.148704709893,56.338201862756726,231.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,216.99,4
2006-08-14 07:00:00,47502,"2310,751,335,314",2460.92,593.98,0.0,0.0,209.65,37452.51264268711,49.39022506988229,227.33,36432.0,"2302,755,254,318",2422.69,588.5,-6.63,-0.4349999999999999,212.73,21208.45301676818,22.93070023736376,231.55,20047.0,"2283,646,171,184",2369.9,554.21,-5.715,0.105,215.96,6867.919200435124,7.3175994520555365,231.99,15917.0,"2273,650,159,181",2361.3,560.35,-4.59,-0.99,219.68,2715.676466706258,13.250326330045564,233.65,5570.0,"2279,647,142,120",2358.47,598.35,-8.475000000000001,-2.565,221.04,68.33709720858036,0.06961191976456353,234.06,3382.0,"2276,642,130,65",2348.2,607.46,-13.71,-4.125,223.43,0.2926468712834989,0.0035156006409515464,233.39,2950.0,"2287,632,109,84",2340.61,598.48,-13.335,-6.165000000000001,224.74,1.3760148895478006,0.05895252179434545,234.61,2260.0,"2295,622,82,71",2332.27,594.27,-19.47,-10.455,227.14,20.822998857680336,0.2870612980171928,235.58,1088.0,"2282,597,58,43",2311.97,578.52,-21.72,-16.515,229.13,2.778809205467567,0.003294374404887002,236.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,209.65,8
2006-08-14 07:00:00,46768,"1947,798,366,240",2135.73,674.48,0.0,0.0,201.56,64434.17440618892,78.61678545722211,223.46,21905.0,"1929,741,204,202",2033.79,648.79,-9.195,0.405,213.79,30687.003668852187,38.2060721934943,229.67,36408.0,"1915,736,339,208",2089.38,642.61,-5.655,-1.11,206.38,40224.46988933482,119.88607745333542,224.56,41903.0,"1864,749,393,215",2070.0,638.89,-3.87,1.4249999999999998,208.78,39575.155365019855,50.41113085744719,226.46,21398.0,"1825,727,253,196",1958.56,617.12,-2.625,-1.02,210.65,23953.56117839526,48.93169416247653,227.78,10524.0,"1886,642,182,116",1982.97,577.13,-7.904999999999999,-0.81,215.54,16139.60487607035,82.91631776010883,228.32,10078.0,"1848,638,183,119",1958.82,570.99,-4.245,-0.405,208.45,6772.994661506167,39.7337151752317,229.52,9592.0,"1826,638,189,111",1932.28,572.89,-17.505,3.675,206.24,2052.2064955318137,11.045047021317059,228.15,8542.0,"1794,609,198,100",1895.58,556.6,-10.41,0.405,211.61,2362.3228893248183,4.174824700009784,228.5,7923.0,"1755,605,193,102",1866.85,548.12,-9.225,-2.97,219.99,5291.00616562767,23.54406971423331,231.93,4102.0,"1720,558,174,52",1822.74,531.11,-18.12,-7.965,220.1,5916.324056168595,22.681144178331,232.18,1396.0,"1727,555,69,38",1766.91,531.86,-1.335,0.21,222.2,809.8399717312838,10.056528101036939,235.14,539.0,"1739,547,37,22",1757.29,535.41,-5.49,9.075,227.1,1.8129976005946031,2.00520410750906e-06,234.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,201.56,11
2006-08-14 07:00:00,2883,"106,680,75,66",146.38,648.1,0.0,0.0,221.74,3162.9376238581594,6.892381021544781,231.32,2040.0,"78,669,82,51",125.83,645.97,2.31,-2.07,225.08,7276.062737876838,45.624040482947706,234.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,221.74,1
2006-08-14 07:00:00,74983,"295,1022,346,384",483.38,838.98,0.0,0.0,200.37,114681.61649097927,53.472179473533146,228.08,58381.0,"286,1024,329,380",463.89,842.27,-1.815,-1.32,202.23,114733.9173498478,71.69044666719022,230.94,19939.0,"273,821,265,182",402.89,716.59,-1.365,-1.4249999999999998,205.93,70402.98666695712,95.15266223688849,226.62,27781.0,"196,828,280,196",338.81,726.16,-2.16,-1.08,205.98,93986.06002998649,109.01708755519117,223.94,32604.0,"168,872,306,250",326.04,727.25,-1.6800000000000002,-2.07,209.79,99614.88915629325,90.70670528328915,226.06,22170.0,"199,766,267,154",346.34,680.67,-3.3600000000000003,-2.4000000000000004,212.28,74057.44514572334,95.26876015703661,228.14,22261.0,"178,761,282,166",339.91,676.28,-1.215,-0.645,209.55,70695.7788293886,89.91938461670131,227.69,23777.0,"167,757,287,191",328.33,666.62,-2.79,-0.5700000000000001,213.88,75404.45327598706,73.49585584250126,227.67,27380.0,"148,754,284,213",307.52,653.79,-3.84,-0.12,213.79,72418.01487599025,56.78958595698679,228.38,49215.0,"83,909,333,386",267.61,711.66,-9.87,-2.49,204.85,112315.45177762731,70.94998277480616,227.78,26220.0,"134,755,263,230",281.31,649.95,-4.785,-3.6,213.92,63846.18102815294,73.63460303186014,229.22,24893.0,"136,739,242,226",271.29,637.51,-6.705,-5.91,213.02,57372.999301539945,56.88616909145545,230.17,23804.0,"115,731,234,230",255.92,627.19,-3.24,-2.94,215.9,45787.247477174904,66.54812766956675,232.7,16104.0,"144,747,177,227",236.23,647.34,-3.12,-2.115,212.62,48255.440327166645,74.35160601746608,232.9,11065.0,"130,747,177,203",230.61,649.29,-6.15,-8.91,213.43,35286.81181829244,63.82896738402124,232.52,6235.0,"152,661,148,110",235.8,621.57,-1.95,-4.455,209.58,32504.333839921106,65.4921490149729,228.97,7157.0,"143,660,146,100",229.02,618.18,-1.98,-3.795,209.33,45472.178481732495,45.7128448351004,227.34,8350.0,"128,660,149,123",216.35,612.08,0.0,-0.0,211.22,48104.064431112216,50.22162979674111,225.37,9409.0,"98,661,162,110",202.27,607.52,-5.37,-1.125,211.14,45569.67619281955,65.75630454692752,224.41,10588.0,"78,656,171,119",183.84,600.33,-3.99,-1.785,208.68,49530.74108377933,51.50948905478772,225.56,10804.0,"95,657,136,135",168.28,596.66,-4.365,2.13,210.26,47983.67243172543,57.49568920877224,226.68,10825.0,"68,650,145,132",146.98,597.5,-5.205,0.585,209.73,58060.37544172056,101.09256463971195,227.2,12574.0,"8,650,186,132",107.05,595.95,-3.615,-10.17,209.06,74199.45058285014,68.5981698522183,226.71,12123.0,"7,649,154,124",83.3,592.99,-5.235,-9.195,206.72,85109.65220617664,78.52552405985318,224.64,12133.0,"6,651,137,121",68.14,590.43,-1.455,-3.93,204.88,92151.80933074225,82.42576184439008,222.97,12089.0,"6,657,164,137",65.0,581.08,-1.26,-5.265,203.97,101574.78734866531,111.09015657220347,222.9,10875.0,"6,651,157,131",65.65,578.21,-0.09,-5.1450000000000005,205.51,97545.53430353483,107.99678671208707,220.38,10697.0,"6,633,145,108",62.12,576.47,-0.4649999999999999,0.015,206.16,75019.83612815171,45.68804108577037,221.32,9023.0,"6,638,127,117",53.66,580.35,-1.515,-1.095,208.33,50457.43214165885,79.87088236256363,223.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200.37,29
2006-08-14 07:00:00,1245,"8,687,62,45",41.19,665.18,0.0,0.0,216.29,9686.918504244433,58.25307881272087,229.24,2686.0,"8,692,68,63",41.95,664.37,3.96,-3.225,212.65,20488.557219742055,66.64514812492516,225.82,3756.0,"7,693,68,69",38.12,658.93,-2.22,0.15,215.82,19915.35064687966,59.5213207969053,226.21,4712.0,"7,686,83,76",42.32,644.66,1.7999999999999998,-5.43,217.31,26794.980309329203,68.67942659342164,229.43,4249.0,"4,683,79,90",37.94,634.14,-0.99,-0.03,213.83,22422.201352738484,71.42866438243902,230.04,3488.0,"7,663,60,77",33.39,629.16,-6.029999999999999,0.075,210.45,17022.576867978623,44.912050525757344,227.07,2854.0,"7,661,53,91",27.48,625.78,-6.9750000000000005,-0.045,218.14,15095.28268950614,46.49959162080084,227.94,2845.0,"7,670,78,79",37.65,621.41,0.015,-0.06,211.26,17470.51061810339,88.79769012507383,229.94,3471.0,"7,653,91,72",48.17,613.34,1.41,0.36,215.39,26107.68012973186,58.13305129551497,228.7,4282.0,"8,648,85,85",42.85,607.9,-0.5700000000000001,-0.4349999999999999,215.71,19345.777017598666,37.41677781583206,227.72,3857.0,"7,634,72,80",36.64,599.58,-4.44,-6.675000000000001,217.28,13404.352657282841,36.03496741501547,229.37,2634.0,"8,624,57,70",30.54,590.44,-0.015,-10.545,222.85,3678.9935652333606,6.7455959003041075,231.25,1104.0,"7,609,28,55",19.39,580.71,-11.265,0.0,231.1,911.3527997957775,6.773733534468732,235.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,210.45,11
2006-08-14 07:00:00,7031,"1556,753,129,98",1632.6,702.64,0.0,0.0,219.38,10191.533151744376,38.52664146784657,231.06,4471.0,"1576,740,91,93",1622.32,697.94,-4.65,-11.835,220.87,1259.0883888579801,8.081728343679966,232.21,2329.0,"1565,737,66,55",1597.02,709.7,-11.415,-1.665,228.19,35.71707574062867,0.18365669231331272,235.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,219.38,3
2006-08-14 07:00:00,11574,"1159,792,160,116",1235.85,740.47,0.0,0.0,200.85,83982.71642181325,90.95511105311834,220.56,13394.0,"1131,803,182,121",1226.54,746.53,-1.38,1.755,199.55,95709.95854425004,60.2298891907976,220.85,16448.0,"1114,814,189,139",1215.66,752.85,-1.6949999999999998,1.6350000000000002,200.86,93136.71894396319,95.83949785519411,219.11,19680.0,"1080,830,210,147",1195.4,762.93,-7.199999999999999,0.165,201.3,85006.81575140501,73.11996420070481,218.79,23097.0,"1053,849,230,168",1181.0,770.78,-2.325,0.5549999999999999,201.62,69079.55690265015,59.47488015046634,218.46,34102.0,"915,879,361,199",1134.31,772.62,-3.51,1.14,199.43,104386.29275214396,66.21460301842542,219.15,40904.0,"888,899,379,219",1114.87,783.37,-3.33,1.515,201.27,123808.19142229877,105.5842681029608,218.43,49994.0,"857,923,402,254",1092.94,792.51,-7.050000000000001,1.665,200.53,130920.67342761658,83.39836854854637,218.47,59308.0,"821,942,418,282",1069.34,795.22,-3.975,0.48,200.27,108883.22712812758,61.931303291742545,218.67,66647.0,"787,959,438,315",1048.5,797.12,-3.39,0.33,201.0,119933.28734059547,80.16673541567803,219.07,71731.0,"880,967,324,335",1033.28,801.59,-3.315,0.51,202.38,103676.83946876756,74.00410135579492,219.92,74703.0,"845,981,322,351",1002.92,811.27,-3.96,0.54,199.67,101094.4806464747,87.58542084556512,221.9,74860.0,"776,1012,373,365",961.24,829.14,-4.08,0.075,198.92,100166.22360213773,145.3733772961843,222.65,69375.0,"737,1017,333,368",908.97,846.82,-8.22,0.315,201.49,99415.70388572817,53.29477731945421,221.37,66344.0,"709,1071,308,406",859.6,876.6,-10.695,5.43,197.48,125693.78623914545,90.3321732571417,217.69,73724.0,"693,1091,302,426",829.83,886.67,-4.815,1.215,198.79,113632.5740921536,54.76914137784067,218.39,103448.0,"459,1104,483,436",740.86,900.56,-6.255,-0.705,195.85,167523.2424296623,113.60781381808899,218.29,99297.0,"434,1120,467,464",705.18,910.41,0.03,-0.03,194.75,171932.9775505915,71.5833183633384,217.6,97722.0,"428,1133,454,466",680.48,926.45,-2.61,-1.02,192.81,195886.47498013108,71.75339943612566,216.71,95997.0,"446,1155,355,497",656.39,932.49,-1.08,0.2249999999999999,192.56,185590.20630571237,87.07197024189962,214.96,97702.0,"439,1178,347,479",635.48,959.69,-1.6800000000000002,0.135,194.41,141772.50979769434,59.076895494381866,214.36,106697.0,"419,1199,354,505",618.12,969.94,-2.805,-0.285,196.36,103574.08167256707,58.2283929020503,215.89,111173.0,"400,1211,359,513",591.85,984.43,-3.66,0.765,197.93,83705.52050563839,42.74271599586959,218.07,114148.0,"376,1207,361,508",566.07,995.35,-4.26,-0.12,200.57,46793.49550836614,36.86820047175336,221.16,114106.0,"356,1224,377,520",544.28,1005.07,-4.305,0.135,203.68,17897.49540827188,17.365164078895255,224.88,96286.0,"338,1236,374,517",514.27,1018.17,-2.445,1.215,207.07,8611.030731877096,19.478728836872047,226.89,45036.0,"310,1157,326,329",462.75,988.25,-2.88,1.365,209.13,1154.434210425446,2.8929510142011328,228.84,26360.0,"261,1169,296,286",415.92,989.43,-8.28,-4.425000000000001,213.93,142.71449185606826,0.26097613666624614,229.37,22223.0,"243,1143,269,261",379.98,989.22,-14.085,0.345,215.14,92.53424511531996,0.23799965816900082,230.03,21771.0,"217,1152,276,276",350.95,989.85,-20.175,1.89,213.61,6.051605643163583,0.07914541295012634,230.46,14967.0,"283,1035,192,165",370.17,953.14,-17.805,3.24,216.54,13.123230810452794,0.058789008116380825,230.42,14892.0,"262,1025,176,159",354.42,949.54,-20.16,-0.885,215.83,204.2866465924475,0.1574244191306066,230.07,15445.0,"236,1029,187,160",329.3,949.37,-19.785,3.825,213.08,2358.058384977995,41.34447260852871,230.11,15156.0,"215,1035,185,167",304.26,952.74,-21.945,1.005,205.88,4578.716278030699,39.91441266796687,229.83,7972.0,"203,1041,138,111",271.97,985.23,-20.625,4.41,207.12,713.5369451204517,9.982937285720475,227.16,12319.0,"87,1043,236,161",228.52,962.76,-17.25,5.699999999999999,211.56,126.22214917778052,0.6364991596010835,228.84,9163.0,"152,1047,140,152",211.35,971.94,-23.145,6.074999999999999,216.55,20.901028970477377,0.5883306630490834,229.95,6148.0,"142,1041,114,123",193.54,978.57,-19.32,0.855,220.59,8.054145949662985,0.019789225601651157,233.2,1276.0,"135,1036,61,42",166.2,1012.64,-29.685,-0.48,221.75,0.7750404086001011,0.01032561186269522,233.58,672.0,"126,1031,45,32",149.38,1011.81,-11.31,-4.47,226.48,10.724859309292999,0.053380400809693265,233.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,192.56,38
2006-08-14 07:00:00,3805,"272,831,121,50",333.62,805.16,0.0,0.0,206.32,31933.807412958813,65.29356771939295,222.71,5143.0,"268,823,120,67",331.81,794.87,-2.0250000000000004,-2.715,204.11,35962.14060225976,52.967471977127765,220.61,7872.0,"230,821,153,80",316.36,786.5,-3.855,3.75,205.78,43037.46988297208,59.04838721291383,219.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,204.11,3
2006-08-14 07:00:00,12204,"2559,980,142,184",2632.48,870.3,0.0,0.0,208.53,13053.284299337423,27.551318996631462,228.79,11253.0,"2529,913,143,128",2604.56,845.74,-6.540000000000001,4.86,203.8,6742.347400831286,14.83491171258481,226.69,11542.0,"2487,917,161,148",2574.03,840.3,-7.215,-0.405,206.31,2037.124144927325,6.4072904849798045,224.2,10886.0,"2431,883,186,104",2537.08,826.54,-1.65,-0.105,208.39,1185.3173531101909,2.15541998628291,222.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,203.8,4
