time,sim_day,month,day,hour,storm_id,core_lat,core_lon,09Z_sm,12Z_sm,t2,q2,t925,q925,td925,theta_e925,CAPE-proxy,div925,tcw,rain_mean,rain_max,tcc,sh,sh_accum,lh,lh_accum,ae,ae_accum,ef,ef_accum,sw,sw_accum,lw,lw_accum,mcs_aej_max,mcs_aej_lat,mcs_v925_min,mcs_itd_v925_lat,mcs_td925_min,mcs_itd_td925_lat,CAPE,CIN,LCL,ICAPE,ICIN,pblh,ushear650_925
2006-07-25 17:00:00,0,7,25,17,13,10.76625,362.03875,-3.76887836677573,-3.986296369190705,4.9004940983351135,-0.0007237155991302,0.2228178672435432,-0.000192069305791,17.972045133624846,-0.3222290326256216,4.995651075871963,-2.58723933027841e-05,-0.9613408662620128,-0.310677862711542,0.0052499004260085,0.1437606115331203,54.603709475438485,499.66247985332086,-39.68954262848335,-3.7280221418157935,14.914166846955128,495.93445771150505,0.5688258619595017,4.886591982956258,28.90601349371394,739.5738453831578,-6.024421092428442,-133.18393284011364,-13.697107765451664,13.4595,-17.875,13.041,16.018343196388855,17.4015,526.0789097467322,-7.194915052943903,842.5198526836417,229631.3141380096,-7800.790842259495,910.7361808313673,-4.717349811714572
2006-07-25 17:00:00,0,7,25,17,13,11.11725,360.85075,-1.1545182046830489,-1.3717635469529026,4.531685463408119,3.1375835277358975e-05,-0.0874281245902869,0.0005664116970748,19.053541322483223,1.6210697750086895,6.667945369450688,-2.537714383712496e-05,0.1186010077034382,-0.2959961589223013,0.0287042780824513,0.2300608832330555,14.360492955395298,337.6213331040776,-21.61538554103232,38.82493146757033,-7.25489258563702,376.44626457164793,-1.4913384419807827,0.0702082764360375,-13.213374125542062,538.0212696339423,5.144189396367522,-82.17997348361546,-14.10434412265758,13.1355,-2.5,14.634,16.754190681846637,17.5095,862.6299599272472,-2.079078072313432,865.5120283313569,303936.9685623412,-1517.5429942495873,825.4192516123945,-4.210017410853416
2006-07-25 17:00:00,0,7,25,17,13,11.09025,361.47175,-2.0354929164440883,-2.410874000901442,4.433338802083333,-0.0002173672777254,-0.1301419012567663,0.0003540830629508,18.704452251031466,0.9175642335079542,5.609848691313902,4.905170432181457e-06,-0.035374880003148,-0.2987142816375138,0.0008929992833565,0.2238983924984978,37.15042003928508,486.7733570813302,-25.629237510850693,36.03149238948986,11.521182528434384,522.80484947082,0.8165620808559682,0.0423884320916571,24.95586016632896,751.5004154368212,-0.9218674963970132,-118.12463733160558,-13.98125,13.122,-5.875,14.6205,16.69355203174132,17.442,720.9847046317874,-4.189848508349987,859.5400522656503,247935.46797550595,-3005.751301944703,783.345781927009,-4.18635978774503
2006-07-25 17:00:00,0,7,25,17,13,11.13075,360.74275,-1.060796968204683,-1.2266150629896724,4.517651195245726,9.705059181007045e-05,-0.1067420070798449,0.0006103683866257,19.10643163844232,1.7324496452529985,6.851886902536752,-2.960879018503917e-05,0.1332261983172708,-0.2965774982202422,0.0287042780824513,0.2316259519107574,12.615003806089744,310.7460663397547,-21.84067644453347,37.599689877414974,-9.225672638443733,348.3457562171697,-1.8984520723810057,0.3157797695742682,-20.99501959571876,499.7315461878904,6.245637444216301,-77.50591649562911,-14.122534305317323,13.1355,-2.5,14.634,16.768093654058703,17.5365,894.9831146747691,-1.5700529704517876,865.8853722247576,315148.02709111274,-1289.8853094971623,821.5572863539072,-4.287254780277038
2006-07-25 17:00:00,0,7,25,17,13,11.14425,360.41875,-1.0302717667712784,-1.0706389712428774,4.312951802884616,0.0002926599494102,-0.2743434052555673,0.0007898622482858,19.290372345173477,2.076520238063886,7.317887567816468,-2.137414100790092e-05,0.1844625438830324,-0.2922901334519027,0.0287042780824513,0.227148340038542,4.754922531049679,225.28725741046784,-26.318764990095268,25.780910727998137,-21.563842459045585,251.068168138466,-2.301381213495472,0.0735060970058806,-43.444910765134495,369.7551492843888,9.10227272636218,-57.180401779513886,-14.172723292469351,13.1355,-2.0,14.6475,16.851281624010255,17.6985,983.1890756886404,-0.3120970401913622,869.1241872049243,344124.2444507346,-686.7227432554328,778.081450004266,-4.42624825138293
2006-07-25 17:00:00,0,7,25,17,13,11.19825,360.66175,-0.7886390135327633,-0.9227446475471864,4.552059120147792,0.0001886349631158,-0.1180272658313197,0.0006934749136432,19.177247913766266,1.9737612916191505,7.114232225372131,-2.904480380073617e-05,0.2541348598133075,-0.2973213331349973,0.0287042780824513,0.2310278126249953,8.358605087584579,274.650797910824,-19.103587577902424,46.856945914296205,-10.744982490317842,321.5077438251202,-1.8033383936402647,0.3376668012570146,-24.897987631217,469.89075030163775,7.461388036483374,-71.72632502844829,-14.134913793103449,13.1355,-2.5,14.634,16.874057357129118,17.5635,953.4577996008788,-1.134749294874044,865.4340018689078,336497.01573303883,-1132.7235595800064,815.4771964730605,-4.3520371030176825
2006-07-25 17:00:00,0,7,25,17,13,11.30625,360.28375,-0.527107489761396,-0.5849768788394766,4.368645872284544,0.0005025045542361,-0.3116150193852897,0.0009481355893145,19.39356299232429,2.516970369046416,7.673545222618519,-1.3422308000597796e-05,0.2095133327188134,-0.2946316285818521,0.0287042780824513,0.2173293842464695,0.2433059770633007,180.78463291488603,-20.62740872089788,35.02070916355057,-20.38410274383458,215.8053420784366,-2.3768088130504363,0.1561735540289125,-41.01237250630138,335.05132384868205,10.279700118314302,-47.2688722291778,-14.194677561837455,13.1355,-2.0,14.661,16.874057357129118,17.7525,1080.7228363881718,0.0,867.8570437616179,381294.1692026113,-586.7479274638284,766.0315205773684,-4.44447325260837
2006-07-25 17:00:00,0,7,25,17,13,11.30625,360.41875,-0.6095214315126424,-0.683932798867076,4.484042170806624,0.0004183421920545,-0.2384934960948474,0.0009034630559731,19.35200361119538,2.470291771881873,7.643206465647375,-1.71519003370999e-05,0.2954661374696019,-0.2958290709618144,0.0287042780824513,0.2216945746544914,2.379381006276709,204.31558937577904,-19.74214972928908,39.18687427634215,-17.362768723012376,243.50246365212115,-1.9292153001431311,0.3819377645857533,-35.885010578680735,372.7448249480491,9.593587177261396,-53.2597988974025,-14.172723292469351,13.1355,-2.0,14.6475,16.874057357129118,17.6985,1068.117524454575,-0.2094628720164236,866.6006016806308,377119.88141241466,-741.6955839319393,778.9711735621439,-4.463251937567116
2006-07-25 17:00:00,0,7,25,17,13,11.41425,360.18925,-0.4408685391070157,-0.5320796312989672,4.40177332843661,0.0005890734151312,-0.286867753928565,0.0010073317855334,19.419934671541384,2.729927589309395,7.837919885631138,-7.371947292791044e-06,0.0824177048466459,-0.2951075007162999,0.0244196537147738,0.219450080355231,0.5062504924545947,165.0190463082599,-19.864298220486116,36.34065626752805,-19.358047728031515,201.3597025757879,-0.2994371782451784,0.0657313652804409,-36.632012738962494,320.0371160246964,9.608528089109242,-44.777533215923256,-14.210111111111113,13.1355,-2.0,14.661,16.880569523476368,17.8605,1128.4991906276823,0.0,866.2277767058209,399380.0002174693,-648.3657360933776,765.9336241373235,-4.438722998415487
2006-07-25 17:00:00,0,7,25,17,13,11.60325,361.90375,0.9890842172475962,0.7328768874643875,4.671998148148148,-0.0001240953916487,-0.3057988471839825,0.0004533636727609,18.685216991054165,1.0115089487406552,6.658784785959576,4.616544891148936e-06,2.128827082538165,-0.2432520713659558,0.0832561720440861,0.2075902440733754,-14.75188239822605,278.2960057714565,0.3197222049724,164.35688280415332,-14.432160193253647,442.6528885756098,23.04688566323012,0.4007519429058819,-25.14121682914888,638.9999449073947,15.882123570421006,-78.9114167926321,-13.687799520766774,13.446,-20.5,13.041,15.533342962690426,17.415,794.2987330701621,-5.393799523030389,852.156921520761,280923.60731271293,-3267.981054412209,799.9847337569742,-3.655071197302697
