time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-27 17:00:00,7,27,17,33,5206.5,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,217.23456977036932,23333.716896494145,21.64351944586722,220.9872396609892,20.58075,361.68775,21394.0,228.78,38.61356042987866,20.17575,21.02625,361.60675000000003,362.28175,9.136930209686751,0.7794743716140838,39.21278892569219,951.3675048135253,0.011340545699456516,0.011454109634671892,-8.976522640306122,-9.67657844387755
2006-07-27 17:00:00,7,27,17,33,6927.75,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,209.7484843207716,23333.716896494145,24.67134602570953,216.9640517823083,20.98575,359.86525,21394.0,228.78,38.61356042987866,20.51325,21.48525,359.70325,360.48625,17.542784187380427,1.8136354296301331,40.72852109006291,971.0988004378884,0.011580279249013687,0.01191056812448161,-9.74936224489796,-11.837173150510203
2006-07-27 17:00:00,7,27,17,33,5847.75,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,212.2403864509162,23333.716896494145,22.520339408753063,218.7198791316521,20.31075,360.62125000000003,21394.0,228.78,38.61356042987866,20.18925,21.30975,360.36475,361.32325000000003,13.477109865097992,1.5121614617143595,40.71759320809322,965.2014223157144,0.012015488873026808,0.012124412674076704,-11.008490114795919,-11.679807079081632
2006-07-27 17:00:00,7,27,17,33,8046.0,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,210.32331688558057,23333.716896494145,21.6810980714507,218.39626200357907,20.12175,360.76975,21394.0,228.78,38.61356042987866,19.68975,20.79675,360.13525,361.14775000000003,13.465359792373597,1.0249900654188118,40.662635471859865,963.2770208584534,0.01210848074786517,0.012218394772890879,-10.427016900510203,-11.24884406887755
2006-07-27 17:00:00,7,27,17,33,7701.75,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,214.16419778333628,23333.716896494145,21.439253685727053,220.16212040927857,20.82375,359.70325,21394.0,228.78,38.61356042987866,20.36475,21.53925,359.70325,360.45925,12.036668691185792,0.7090523527537859,40.59172326197638,972.76745384119,0.011738659357842135,0.01201704444781858,-9.867785395408163,-11.84506536989796
2006-07-27 18:00:00,7,27,18,33,8779.5,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,209.7484843207716,22087.12275135026,44.74315997871672,217.1969209331864,20.98575,359.86525,24646.0,227.38,29.51338798142015,20.51325,21.48525,359.44675,360.48625,22.237364798424966,2.3119652484249857,40.72852109006291,971.0988004378884,0.011580279249013687,0.01191056812448161,-9.74936224489796,-11.837173150510203
2006-07-27 18:00:00,7,27,18,33,5051.25,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,217.23456977036932,22087.12275135026,21.64351944586722,220.99331314811081,20.58075,361.68775,24646.0,227.38,29.51338798142015,20.17575,21.02625,361.60675000000003,362.25475,9.301096816010228,0.7979331818990304,39.21278892569219,951.3675048135253,0.011340545699456516,0.011454109634671892,-8.976522640306122,-9.67657844387755
2006-07-27 18:00:00,7,27,18,33,13326.75,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,209.23889069662965,22087.12275135026,28.177680263999935,218.68908523795173,20.60775,359.36575,24646.0,227.38,29.51338798142015,20.28375,21.53925,359.25775,360.45925,15.683994885361816,1.333425885850772,40.76637639574162,974.574936188289,0.011901718298239368,0.012142930712018694,-9.940449617346939,-12.106983418367347
2006-07-27 18:00:00,7,27,18,33,10622.25,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,212.3115236758659,22087.12275135026,24.726905289886496,219.52397419933752,20.59425,359.25775,24646.0,227.38,29.51338798142015,20.09475,21.26925,359.25775,360.59425,12.13235017672069,0.7426341543324506,40.71558908723161,974.9663602529255,0.011921477637120656,0.012190288769043222,-9.68781887755102,-12.024872448979592
2006-07-27 18:00:00,7,27,18,33,8187.75,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,210.32331688558057,22087.12275135026,21.6810980714507,218.43614860877238,20.12175,360.76975,24646.0,227.38,29.51338798142015,19.58175,20.79675,360.13525,361.14775000000003,13.621804462953392,1.0521772432812042,40.662635471859865,963.2770208584534,0.01210848074786517,0.012218394772890879,-10.427016900510203,-11.24884406887755
2006-07-27 18:00:00,7,27,18,33,5847.75,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,212.2403864509162,22087.12275135026,22.520339408753063,218.7198791316521,20.31075,360.62125000000003,24646.0,227.38,29.51338798142015,20.18925,21.30975,360.36475,361.32325000000003,13.477109865097992,1.51216146171436,40.71759320809322,965.2014223157144,0.012015488873026808,0.012124412674076704,-11.008490114795919,-11.679807079081632
2006-07-27 19:00:00,7,27,19,33,13749.75,"1382,1662,238,259",360.35125,20.81025,-3.06,-1.4249999999999998,211.6235137590124,25127.04434233853,27.026793227788755,218.91281148015992,20.41875,359.04175000000004,30940.0,227.24,18.850653435756684,20.09475,21.26925,358.94725,360.59425,13.91813242278047,0.8758134611845778,41.06103881709284,975.2673936236635,0.012097244455041935,0.012357716638670892,-10.300063775510203,-12.492466517857142
