time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon
2006-07-27 16:00:00,7,27,16,1,82759.0,"2360,473,432,469",374.58025000000004,3.58425,-3.63,0.885,209.12,31500.787035428384,40.95859806533579,225.77,4.63725,375.02575
2006-07-27 16:00:00,7,27,16,19,45477.0,"2824,585,434,291",380.84425,6.02775,-4.425000000000001,-11.505,202.8,33480.21611467762,46.05944453994236,221.14,6.72975,381.14125
2006-07-27 16:00:00,7,27,16,44,1315,"513,926,49,42",347.26975,12.21075,-17.88,-13.32,212.07,1538.1090907774096,17.671490222262396,223.32,12.38625,347.41825
2006-07-27 16:00:00,7,27,16,42,3886,"3126,432,115,61",382.96375,5.42025,2.43,-4.9350000000000005,215.39,11.84692098891906,0.4542522982695152,229.43,5.42025,383.43625000000003
2006-07-27 16:00:00,7,27,16,41,2823.0,"584,1321,65,54",348.30925,17.47575,-8.55,1.56,200.77,9026.3400044831,35.53801106110478,213.97,17.61075,348.14725
2006-07-27 16:00:00,7,27,16,24,13340.0,"1906,743,279,118",367.37125000000003,9.26775,-11.895,3.51,205.65,9455.305924711723,27.102022627961,223.74,9.44325,368.46475
2006-07-27 16:00:00,7,27,16,40,2813.0,"752,1059,79,64",350.77975000000004,13.85775,-9.66,-2.7750000000000004,206.47,8010.450403622142,40.58412798638173,221.96,13.92525,350.96875
2006-07-27 16:00:00,7,27,16,39,13805.0,"2810,911,205,133",379.23775,11.33325,-27.15,0.045,201.47,24686.28523243874,38.619118875881526,220.2,11.00925,378.65725000000003
2006-07-27 16:00:00,7,27,16,25,9219.0,"1980,1404,137,154",367.69525,17.71875,-10.965,-2.85,216.31,13770.969189839,19.61627237205184,232.23,18.06975,367.91125
2006-07-27 16:00:00,7,27,16,45,2839,"2895,969,72,78",379.56175,12.54825,-18.39,0.015,204.59,637.710813931103,8.209850539543801,219.18,12.31875,379.79125
2006-07-27 16:00:00,7,27,16,38,2301.0,"2308,817,65,59",371.62375000000003,10.617750000000001,-12.69,-0.075,206.67,150.11113791801534,0.0838263151851596,221.74,10.40175,371.77225
2006-07-27 16:00:00,7,27,16,28,2893.0,"2222,447,112,52",370.70575,5.69025,-10.065,-3.63,220.22,6.5548762950587705,0.0373459797831222,232.24,5.663250000000001,370.98925
2006-07-27 16:00:00,7,27,16,29,6897.0,"2341,572,170,97",372.94675,7.0672500000000005,-15.6,2.01,206.69,4579.101313413206,18.668590663517342,221.17,7.02675,373.21675
2006-07-27 16:00:00,7,27,16,30,9060.0,"2701,593,168,117",377.46925,7.26975,-12.285,1.32,205.5,4244.859886748457,31.79126833134909,222.79,6.94575,377.56375
2006-07-27 16:00:00,7,27,16,31,1099.0,"175,1000,49,41",342.67975,13.23675,-5.055,1.335,209.71,0.5868420895458489,0.0066118317289605,224.85,13.27725,342.69325000000003
2006-07-27 16:00:00,7,27,16,36,3933.0,"2161,502,84,74",369.74725,6.32475,-16.095,-0.915,205.13,6765.758137339823,18.404596987924823,225.3,6.48675,369.78775
2006-07-27 16:00:00,7,27,16,35,4187.0,"2080,407,152,52",368.95075,5.09625,-9.255,-1.185,210.48,2821.9609853429106,17.58936708276732,227.54,5.055750000000001,369.53125
2006-07-27 16:00:00,7,27,16,32,905.0,"1184,1140,56,43",356.31475,15.07275,-3.765,0.63,218.51,0.1067014447034969,2.6225588317940183e-11,230.21,14.93775,356.74675
2006-07-27 16:00:00,7,27,16,34,34224.0,"3047,315,252,307",382.86925,1.93725,-9.48,9.375,202.62,22185.12600214764,93.14303927771442,225.76,1.18125,383.11225
2006-07-27 16:00:00,7,27,16,37,3434.0,"2257,563,117,50",371.24575,7.29675,-19.89,4.26,205.3,5229.5262257637205,33.8693083381807,221.04,7.31025,371.47525
2006-07-27 16:00:00,7,27,16,46,2928,"1480,1628,67,75",360.40525,21.49875,1.455,-2.175,213.9,2703.7880939239294,13.5170683712166,226.42,21.66075,360.33775
2006-07-27 16:00:00,7,27,16,43,2667,"2022,786,106,55",368.14075,10.28025,-7.439999999999999,-0.3,205.35,2989.277814699604,17.03473874624069,223.65,10.25325,368.43775
2006-07-27 16:00:00,7,27,16,33,6280.0,"1595,1569,98,97",362.10625,20.52675,-5.925000000000001,-0.615,217.23,2353.9642461281865,9.493913909347864,225.76,20.58075,361.68775
2006-07-27 16:00:00,7,27,16,6,6922.0,"101,703,149,179",342.61225,8.18775,-14.265,-12.57,207.18,4084.204931555473,20.25289189019668,230.49,8.322750000000001,342.51775000000004
2006-07-27 16:00:00,7,27,16,10,804.0,"916,1095,36,80",352.54825,14.31675,-8.19,3.72,230.42,0.0092302013418784,4.131850235178037e-07,236.44,14.35725,352.49425
2006-07-27 16:00:00,7,27,16,4,39348.0,"0,883,188,470",341.11375000000004,9.36225,-12.48,-2.745,203.18,53633.82388985792,61.45767664880898,223.47,7.94475,340.08775
2006-07-27 16:00:00,7,27,16,18,57025.0,"581,1365,341,296",349.99675,16.38225,-2.835,-1.815,195.78,100478.70873737209,55.52123503205492,218.43,15.96375,348.44425
2006-07-27 16:00:00,7,27,16,13,1655.0,"268,666,48,77",343.97575,8.43075,-20.385,-19.26,223.36,0.0,0.0,232.82,8.20125,343.81375
2006-07-27 17:00:00,7,27,17,35,5923.0,"2045,414,161,59",368.77525,5.17725,-1.545,-0.945,212.28,2646.1340082791176,6.7205860455081705,226.77,5.48775,369.42325
2006-07-27 17:00:00,7,27,17,31,1641.0,"142,1004,57,51",342.30175,13.18275,-36.855,0.975,211.45,1.5763398322993911e-06,5.3331482715428026e-08,225.6,13.26375,342.28825
2006-07-27 17:00:00,7,27,17,53,655,"1278,1620,31,33",357.47575,21.60675,-7.800000000000001,2.61,222.97,375.2595423777421,5.406862339661979,229.24,21.62025,357.42175000000003
2006-07-27 17:00:00,7,27,17,51,647,"432,918,27,34",346.00075000000004,12.15675,-21.855,6.6000000000000005,207.06,2112.865585397012,25.214640894279867,224.17,12.23775,346.04125
2006-07-27 17:00:00,7,27,17,32,1385.0,"1239,1139,60,32",357.09775,15.16725,65.115,1.11,200.69,148.4285350714315,1.001494131031373,221.62,15.20775,357.31375
2006-07-27 17:00:00,7,27,17,34,21030.0,"3010,148,276,140",382.32925,0.95175,-4.38,-1.755,200.73,6895.397031562545,28.87445255935862,222.08,0.88425,384.27325
2006-07-27 17:00:00,7,27,17,4,45231.0,"0,885,197,402",341.15425,9.22725,-9.915,-2.655,201.44,57465.97048810249,61.4537034710864,223.45,8.43075,341.70775000000003
2006-07-27 17:00:00,7,27,17,52,1902,"1327,1093,67,42",358.38025,14.49225,58.62,0.39,200.06,268.5606418780557,13.5150215556173,216.08,14.64075,358.56925
2006-07-27 17:00:00,7,27,17,38,2939.0,"2278,828,78,76",371.28625,10.67175,-26.19,0.48,209.33,0.5033490560640445,0.0007674621395641,225.21,10.46925,371.25925
2006-07-27 17:00:00,7,27,17,25,7243.0,"1996,1409,104,124",367.68175,18.05625,-8.76,0.03,217.41,8495.612421627206,13.504358082654472,229.6,17.78625,367.57375
2006-07-27 17:00:00,7,27,17,1,122116.0,"2202,630,583,629",374.01325,4.78575,-11.625,0.03,201.35,69206.47041025649,49.62088359752612,225.86,6.98625,377.38825
2006-07-27 17:00:00,7,27,17,36,7433.0,"2127,511,149,94",369.49075,6.24375,-14.52,5.324999999999999,209.8,4280.837310363092,30.832158736611056,224.85,6.68925,369.54475
2006-07-27 17:00:00,7,27,17,39,28719.0,"2768,996,229,227",378.84625,11.67075,-21.57,2.415,200.05,59755.80122193594,43.00186671482707,218.34,11.91375,378.07675
2006-07-27 17:00:00,7,27,17,49,638,"1971,821,56,23",367.00675,10.94175,49.74,-1.89,209.25,2661.694295305048,42.74888056796322,230.36,10.98225,367.03375
2006-07-27 17:00:00,7,27,17,47,4884,"3244,310,55,171",384.30025,2.96325,-2.58,-4.949999999999999,218.95,9.742948941025032,6.383029002705522e-06,231.5,3.4627499999999998,384.54325
2006-07-27 17:00:00,7,27,17,18,73869.0,"545,1401,317,365",349.42975,16.53075,-4.485,-0.105,196.35,159650.80774351407,58.02222467766499,217.5,16.65225,348.21475000000004
2006-07-27 17:00:00,7,27,17,24,20748.0,"1876,796,303,173",367.26325,9.49725,-3.285,-1.38,200.05,12425.897788985769,25.932332927203586,221.58,9.29475,367.16875
2006-07-27 17:00:00,7,27,17,6,1997.0,"196,682,34,128",342.89575,8.26875,-16.77,-17.865000000000002,223.53,6.874686820193409,0.4947756739726822,233.48,7.99875,342.84175
2006-07-27 17:00:00,7,27,17,48,832,"304,788,27,52",344.27275000000003,10.29375,-12.3,-9.06,218.65,3634.7290811678745,16.1076869931356,231.13,10.104750000000001,344.24575
2006-07-27 17:00:00,7,27,17,50,716,"1836,827,47,28",365.13025,10.95525,34.38,-6.015,215.11,166.83348322554127,3.076830991387705,228.09,11.06325,365.38675
2006-07-27 17:00:00,7,27,17,42,1886.0,"3137,413,71,47",382.78825,5.24475,-21.735,0.36,225.79,2.1524086531017656e-08,0.0,235.57,5.32575,382.95025
2006-07-27 17:00:00,7,27,17,40,9369.0,"697,1081,164,109",350.61775,13.80375,-6.39,1.095,202.96,15419.935089068467,45.84645696445182,220.29,14.12775,350.88775
2006-07-27 17:00:00,7,27,17,44,3152.0,"476,945,85,73",347.05375000000004,12.23775,-17.85,9.33,208.28,3617.796808660976,42.13883384189981,224.12,12.52125,347.16175
2006-07-27 17:00:00,7,27,17,33,21394.0,"1458,1650,241,191",361.13425,20.87775,-3.42,0.36,211.55,23333.716896494145,38.61356042987866,228.78,21.08025,360.04075
2006-07-27 17:00:00,7,27,17,19,43415.0,"2844,587,401,257",380.61475,6.41925,-16.89,-1.455,203.14,32778.8855955399,49.58640486255418,219.35,7.08075,381.27625
2006-07-27 18:00:00,7,27,18,34,24035.0,"2984,170,315,170",382.30225,0.95175,-6.36,-0.4649999999999999,202.64,3548.216846910249,18.834174683885117,224.36,0.9922500000000001,383.73325
2006-07-27 18:00:00,7,27,18,50,2399.0,"1798,837,109,46",365.03575,11.00925,-26.43,0.81,211.7,2133.5148678338487,7.515207986436977,225.23,11.07675,365.02225
2006-07-27 18:00:00,7,27,18,55,481,"1986,942,28,23",367.00675,12.57525,-9.48,4.68,208.57,33.49232939870255,0.004175146666015,224.44,12.60225,366.99325
2006-07-27 18:00:00,7,27,18,48,2318.0,"268,805,51,84",343.96225,10.38825,-29.31,1.71,208.11,878.3851724545814,19.539173816889704,226.74,10.50975,344.15125
2006-07-27 18:00:00,7,27,18,33,24646.0,"1433,1648,257,222",360.70225,20.85075,-4.035,-2.34,209.75,22087.12275135026,29.51338798142015,227.38,20.98575,359.86525
2006-07-27 18:00:00,7,27,18,56,445,"540,1008,23,21",347.44525,13.46625,-22.845,-0.15,207.31,1363.8632610854245,19.91391796021764,222.76,13.53375,347.48575
