time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-31 16:00:00,7,31,16,96,57019.5,"385,541,224,356",346.91875,4.98825,-0.5700000000000001,-20.835,203.22192764637364,34892.91184130573,54.80946735709686,215.95164800198094,7.890750000000001,344.81275,41983.0,228.36,73.58705359931363,5.20425,8.228250000000001,342.50425,345.36625000000004,36.19274414303556,5.4694257688456425,60.255491347880536,1014.5728404714623,0.012737329954243436,0.014920899606480891,-2.75390625,-3.2998644770408165
2006-07-31 16:00:00,7,31,16,33,35390.25,"533,231,210,208",348.49825,1.85625,-0.585,-15.465,202.9474524270896,0.0647002013613425,40.597664174787774,218.2974592525627,7.59375,343.12525,9012.0,225.32,1.7241646605461655e-05,7.20225,9.01125,340.31725,343.12525,28.09354588799711,3.7818449454627787,59.28898008054888,1014.746167539869,0.012576591451557316,0.01465821691921779,-2.6980229591836733,-6.050382653061225
2006-07-31 16:00:00,7,31,16,33,6522.75,"533,231,210,208",348.49825,1.85625,-0.585,-15.465,212.34941382090918,0.0647002013613425,19.01549796795524,219.14208888996814,9.88875,342.45025,9012.0,225.32,1.7241646605461655e-05,9.47025,9.98325,341.08675,342.94975,17.57527629576946,2.3270196888105494,57.79986826373141,1014.4657524025198,0.012091812848740694,0.014253449607260374,-3.86312181122449,-5.668168048469388
2006-07-31 16:00:00,7,31,16,26,5033.25,"65,699,104,103",341.58625,8.70075,-11.145,3.6,211.85143664392348,0.0,0.0,218.25165631501622,1.69425,348.67375,4927.0,232.53,0.0,1.10025,2.22075,348.05275,349.17325,0.0,0.0,38.15699970759873,1016.8113828524764,0.010099834078276644,0.01191751982028387,-6.146205357142857,-4.860690369897959
2006-07-31 16:00:00,7,31,16,9,8235.0,"618,763,193,492",349.83475,7.24275,-5.265,-12.6,211.65454359664986,0.0,25.43499277872143,219.31557067931277,9.07875,344.90725000000003,28962.0,229.3,0.0,8.34975,9.20025,343.73275,345.52825,22.454414751430154,0.863337304888172,57.38801101389598,1014.6454490899065,0.011438637458700307,0.013532552659055409,-0.8928172831632653,1.1127232142857142
2006-07-31 16:00:00,7,31,16,25,8649.0,"0,842,431,649",342.84175,7.1617500000000005,-1.65,-2.76,211.85143664392348,0.0,0.0,218.175840111065,1.69425,348.67375,151216.0,226.09,0.0,0.23625000000000002,2.22075,347.16175,349.17325,0.0,0.0,38.15699970759873,1016.8113828524764,0.010099834078276644,0.01191751982028387,-6.146205357142857,-4.860690369897959
2006-07-31 16:00:00,7,31,16,96,9585.0,"385,541,224,356",346.91875,4.98825,-0.5700000000000001,-20.835,213.69664263273577,34892.91184130573,39.1496842792916,220.1659988703012,7.01325,344.78575,41983.0,228.36,73.58705359931363,5.20425,7.14825,342.80125000000004,344.88025,30.384578821472413,2.4767981078839334,60.02155050848363,1014.8596788869587,0.012539409139022534,0.014585578091898742,-4.0366310586734695,-5.678890306122449
2006-07-31 16:00:00,7,31,16,96,10656.0,"385,541,224,356",346.91875,4.98825,-0.5700000000000001,-20.835,211.12216374109417,34892.91184130573,40.55439362587832,218.99665527369976,6.09525,346.93225,41983.0,228.36,73.58705359931363,5.20425,6.93225,345.90625,347.31025,25.907217942496896,1.7360831410619617,58.02734574039051,1015.4747340180922,0.0124279078932441,0.01449922840966254,-5.566764987244898,-5.975247130102041
2006-07-31 16:00:00,7,31,16,96,46872.0,"385,541,224,356",346.91875,4.98825,-0.5700000000000001,-20.835,202.99468930305238,34892.91184130573,49.323872204928435,216.93472476758456,7.71525,343.39525000000003,41983.0,228.36,73.58705359931363,5.97375,8.228250000000001,342.50425,344.94775,43.22948537690876,5.076279972383002,58.74091597511348,1014.6639682471995,0.012453379546653251,0.014733155676144727,-1.4840561224489797,-4.416812818877551
2006-07-31 16:00:00,7,31,16,33,35923.5,"533,231,210,208",348.49825,1.85625,-0.585,-15.465,205.06072672078895,0.0647002013613425,50.025504021688306,217.6230838888071,7.82325,343.05775,9012.0,225.32,1.7241646605461655e-05,7.20225,8.94375,340.31725,343.12525,31.56485036838312,3.744925826767576,59.15324527756669,1014.7516976015908,0.01258372460320896,0.014816516573179742,-2.009167729591837,-5.2631935586734695
2006-07-31 16:00:00,7,31,16,30,8061.75,"629,1127,554,543",351.61675,11.10375,0.8400000000000001,-0.21,202.93073809952102,0.0,7.355323758654453,213.4906888422119,10.46925,353.80375000000004,134033.0,224.58,0.0,10.15875,11.49525,353.41225000000003,354.22225000000003,3.078184893210281,0.2058885332424955,39.510402490439766,973.8591590636117,0.01164100108174037,0.014076276777350172,-8.466557716836734,-12.080078125
2006-07-31 16:00:00,7,31,16,9,6486.75,"618,763,193,492",349.83475,7.24275,-5.265,-12.6,212.26266134484766,0.0,6.656682547764603,220.2617426410476,8.99775,344.89375,28962.0,229.3,0.0,8.34975,9.26775,343.66525,345.39325,3.2015024129208474,0.3679266621478724,57.468629550629736,1014.6914060972174,0.011490610371134719,0.013533465849349693,-1.4216358418367347,0.7334582270408163
