time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon
2006-08-17 18:00:00,8,17,18,29,8940.0,"2586,623,169,97",376.22725,7.7017500000000005,-6.045,0.405,205.85,6529.656863793902,21.92332476234232,229.35,8.133750000000001,376.47025
2006-08-17 18:00:00,8,17,18,13,1799.0,"2499,831,69,44",374.24275,10.95525,-22.785,4.11,212.3,50.39967930322476,0.5556925155062263,227.5,10.73925,374.40475000000004
2006-08-17 18:00:00,8,17,18,4,10716.0,"1712,444,147,137",364.00975,5.00175,-0.18,-7.5,214.83,17072.693520385892,27.04218175328509,233.78,4.43475,363.51025
2006-08-17 18:00:00,8,17,18,27,20706.0,"2726,1015,222,157",378.33325,12.75075,-12.585,0.4349999999999999,209.82,18.37183091046069,0.1117311041769336,224.54,12.56175,378.18475
2006-08-17 18:00:00,8,17,18,26,81116.0,"2100,592,552,244",371.55625000000003,6.28425,-1.155,-0.4499999999999999,195.78,214512.17430368208,118.82456415997858,217.17,6.05475,371.17825
2006-08-17 18:00:00,8,17,18,5,29259.0,"150,766,317,226",344.31325000000004,8.95725,-1.995,0.27,207.89,26180.93895846683,52.90796629781119,229.92,9.78075,344.08375
2006-08-17 19:00:00,8,17,19,38,1954.0,"855,596,55,56",351.90025,7.67475,-15.285,5.25,213.2,416.3754950811313,0.3831722094547562,227.59,7.75575,351.67075
2006-08-17 19:00:00,8,17,19,13,3019.0,"2456,832,109,58",373.90525,10.84725,-38.34,0.945,208.67,10.180605864229529,0.0413237664521795,222.98,10.67175,374.31025
2006-08-17 19:00:00,8,17,19,53,2023,"766,880,51,53",350.71225000000004,11.53575,-0.48,-1.29,199.01,3269.195570692028,35.15066268499159,213.73,11.57625,350.67175000000003
2006-08-17 19:00:00,8,17,19,41,8434.0,"1797,1144,134,106",365.23825,14.69475,-7.14,-4.665,216.26,6060.302673884356,14.528147130972489,228.88,14.46525,365.48125
2006-08-17 19:00:00,8,17,19,52,788,"1585,775,33,31",361.63375,10.25325,-9.3,-0.8999999999999999,202.78,2600.254372331541,38.043743455450574,218.75,10.32075,361.60675000000003
2006-08-17 19:00:00,8,17,19,5,21863.0,"182,767,264,181",344.08375,9.14625,-1.4249999999999998,3.2700000000000005,212.74,18605.42748537656,58.87016505892453,229.83,8.43075,344.71825
2006-08-17 19:00:00,8,17,19,30,39313.0,"2681,775,347,175",378.33325,9.36225,-7.23,1.155,204.26,45937.56085274199,51.30329710632549,218.55,8.28225,379.81825000000003
2006-08-17 19:00:00,8,17,19,51,15921,"3034,682,256,114",382.59925,8.40375,-1.185,-1.2000000000000002,217.39,266.4820244914765,1.182043840648538,228.36,8.94375,382.32925
2006-08-17 19:00:00,8,17,19,4,4889.0,"1706,396,101,100",363.73975,4.5832500000000005,-1.29,-10.755,222.74,11155.260604316689,45.90986289062516,234.03,4.55625,363.57775000000004
2006-08-17 19:00:00,8,17,19,45,37988.0,"2772,188,304,188",379.83175,1.18125,-1.08,-0.66,202.81,7001.0520448494135,15.135183109787322,220.32,1.26225,379.75075000000004
2006-08-17 19:00:00,8,17,19,50,12961,"2774,654,266,154",379.35925000000003,7.78275,-8.925,5.085,203.99,57757.46786011426,62.55391660504952,222.64,8.28225,379.81825000000003
2006-08-17 19:00:00,8,17,19,1,20173.0,"2705,377,200,208",377.72575,3.5302499999999997,-9.51,-4.26,219.95,1.3208224818426447e-06,3.80876469261633e-10,232.4,3.30075,377.67175000000003
2006-08-17 19:00:00,8,17,19,46,2453.0,"676,606,74,57",349.67275,7.82325,-9.705,-2.1,211.63,8154.994057232155,31.52632836176669,221.4,7.93125,349.84825
2006-08-17 19:00:00,8,17,19,49,11192,"2723,487,166,108",377.91475,5.78475,-8.834999999999999,-1.035,214.06,624.0392310580356,1.3795234378250911,226.01,5.9197500000000005,377.86075
2006-08-17 19:00:00,8,17,19,47,2430.0,"1588,1181,69,48",361.94425,15.62625,-3.405,-6.165000000000001,213.89,29.110368059877214,0.9145302917210052,227.18,15.54525,361.80925
2006-08-17 19:00:00,8,17,19,42,1262.0,"2502,294,47,37",374.09425,3.7192499999999997,-21.465,-14.835,220.71,204.10766429005628,0.9158593937263588,231.42,3.66525,374.32375
2006-08-17 19:00:00,8,17,19,43,7413.0,"596,718,124,112",348.78175,9.05175,-4.845,-5.04,199.95,19524.746386949708,61.96756157124828,221.68,8.43075,348.66025
2006-08-17 19:00:00,8,17,19,40,25776.0,"2050,1061,212,210",369.36925,12.85875,-5.13,-2.445,195.9,35141.3808111765,43.306374804340166,211.96,12.305250000000001,369.39625
2006-08-17 19:00:00,8,17,19,48,14297,"3082,107,215,100",383.07175,0.58725,-0.165,10.11,199.4,23351.932204636487,52.741360205580335,212.63,0.12825,383.16625
2006-08-17 19:00:00,8,17,19,27,15915.0,"2687,1012,240,116",377.94175,12.87225,-17.505,-0.6000000000000001,216.82,0.0001264955114367,2.4360238237135013e-06,228.22,12.66975,377.63125
2006-08-17 19:00:00,8,17,19,34,3160.0,"3187,201,89,62",383.57125,2.2882499999999997,-0.855,-13.65,224.51,0.1656565124216478,4.12625862048334e-07,234.73,2.1127499999999997,384.08425
2006-08-17 19:00:00,8,17,19,20,1015.0,"2625,39,92,23",375.87625,0.37124999999999997,-3.18,-17.64,231.2,0.0,0.0,237.05,0.31725,375.82225
2006-08-17 19:00:00,8,17,19,26,94767.0,"2088,672,631,345",371.66425000000004,6.43275,-4.725,-1.995,197.25,207940.65377230343,109.27401998122608,217.31,6.13575,372.02875
2006-08-17 19:00:00,8,17,19,35,18895.0,"1999,807,231,159",368.43775,9.915750000000001,-4.035,-4.875,196.9,24282.326552597868,42.74856214023203,214.56,9.64575,368.59975000000003
2006-08-17 19:00:00,8,17,19,37,13498.0,"1950,459,140,159",367.26325,5.09625,-2.64,-0.24,201.61,38711.67508129315,47.02743889119799,219.17,5.69025,367.61425
2006-08-17 19:00:00,8,17,19,33,41839.0,"2952,1055,347,250",382.08625,12.23775,0.6900000000000001,0.8250000000000001,198.52,43372.88306829108,56.53292262561432,220.98,11.73825,384.32725
2006-08-17 20:00:00,8,17,20,46,2952.0,"686,606,68,60",349.71325,7.796250000000001,5.805,-0.795,213.8,8760.664436165951,30.958613606352728,224.3,7.68825,349.57825
2006-08-17 20:00:00,8,17,20,55,2149,"569,813,60,52",348.07975,10.59075,-1.065,-0.81,200.31,7565.981794717898,40.42736075066404,215.09,10.64475,348.07975
2006-08-17 20:00:00,8,17,20,56,1515,"1098,836,55,38",355.23475,11.00925,-5.085,1.65,197.29,2081.8962648735896,8.419251412447318,215.97,11.02275,355.22125
2006-08-17 20:00:00,8,17,20,33,45720.0,"2935,1050,359,242",381.99175,12.22425,-2.685,0.705,198.78,38082.05127793679,53.06632396756103,222.37,11.91375,384.16525
2006-08-17 20:00:00,8,17,20,45,38217.0,"2742,191,325,191",379.52125,1.23525,-4.92,1.7999999999999998,206.45,1954.125782543281,16.66370344649996,223.27,1.39725,379.58875
2006-08-17 20:00:00,8,17,20,1,10013.0,"2710,369,129,166",377.32075000000003,3.65175,-10.665,-4.275,226.85,2.5632836700241755e-09,0.0,236.24,3.0172499999999998,377.53675
2006-08-17 20:00:00,8,17,20,34,1269.0,"3182,183,51,52",383.26075000000003,2.1802499999999996,-18.78,-18.81,226.52,0.0,0.0,234.84,1.99125,383.12575000000004
2006-08-17 20:00:00,8,17,20,27,10497.0,"2648,1005,255,88",377.61775,12.95325,-5.6850000000000005,0.0,223.4,5.825852486362947e-08,0.0,233.64,12.52125,376.61875000000003
2006-08-17 20:00:00,8,17,20,51,12118.0,"3060,675,193,123",382.58575,8.28225,-4.17,-0.5249999999999999,220.79,225.3530045326849,0.4305121313108909,231.8,7.90425,382.70725
2006-08-17 20:00:00,8,17,20,43,10441.0,"583,713,106,131",348.55225,8.80875,-3.12,-7.125,201.82,42457.213484294494,70.13053192297492,219.76,8.417250000000001,348.57925
2006-08-17 20:00:00,8,17,20,47,2425.0,"1566,1177,67,52",361.63375,15.55875,-27.525,-3.255,217.8,1.957144670769557,0.0069410837496104,228.98,15.63975,361.53925000000004
2006-08-17 20:00:00,8,17,20,4,1359.0,"1709,345,48,46",363.38875,4.36725,2.1,-5.85,226.12,6142.912843003244,42.026786184283104,234.88,4.50225,363.32125
2006-08-17 20:00:00,8,17,20,49,8896.0,"2719,470,145,97",377.69875,5.63625,-7.11,-5.565,217.12,1.068489574918459,0.0026607126159426,229.74,5.757750000000001,377.55025
2006-08-17 20:00:00,8,17,20,37,16047.0,"1942,468,146,170",367.16875,5.23125,-2.07,0.15,201.7,40553.0591662747,58.46194224920984,222.55,5.50125,367.45225
2006-08-17 20:00:00,8,17,20,42,1501.0,"2453,270,69,69",373.59475000000003,3.28725,-15.794999999999998,-22.275,217.33,3186.864125691221,20.93652568528154,234.73,3.23325,373.45975
2006-08-17 20:00:00,8,17,20,40,34096.0,"2017,1073,234,240",369.07225,12.85875,-4.11,-4.065,190.8,38467.52237811217,54.71523168000529,213.13,12.22425,369.27475000000004
2006-08-17 20:00:00,8,17,20,38,1487.0,"840,586,46,44",351.63025,7.64775,-22.245,-6.824999999999999,206.54,900.4321154583637,0.9371355510392532,221.16,7.72875,351.54925000000003
2006-08-17 20:00:00,8,17,20,53,4644.0,"742,890,77,81",350.59075,11.49525,-3.405,3.555,199.2,304.97707209415154,2.6715354469989263,212.3,11.36025,350.37475
2006-08-17 20:00:00,8,17,20,58,1377,"1468,1071,40,45",360.08125,14.14125,-20.37,2.355,204.01,130.91195160436445,0.5097867813035872,217.22,14.087250000000001,360.08125
2006-08-17 20:00:00,8,17,20,13,3921.0,"2421,826,124,79",373.60825,10.76625,-34.695,-4.9350000000000005,213.91,126.22045612300413,1.362897057726424,224.55,10.17225,373.21675
2006-08-17 20:00:00,8,17,20,26,90499.0,"2076,605,517,295",371.17825,6.21675,-2.43,-0.135,199.83,157467.1127897344,63.042515699975205,217.65,6.12225,371.48875
2006-08-17 20:00:00,8,17,20,30,71249.0,"2570,788,489,287",378.09025,8.91675,-2.04,10.365,200.52,132431.57759823144,44.23872543804277,220.67,8.84925,380.54725
2006-08-17 20:00:00,8,17,20,35,23151.0,"1970,811,238,173",368.22175,9.86175,-2.4000000000000004,-5.6850000000000005,198.29,21993.482388099,49.16064138430885,215.39,9.61875,368.28925000000004
2006-08-17 20:00:00,8,17,20,59,551,"1536,1175,24,33",360.87775,15.63975,-21.3,2.685,216.31,76.42765467964408,0.0447845683843322,227.65,15.74775,360.97225000000003
2006-08-17 20:00:00,8,17,20,48,16892.0,"3071,100,228,93",383.04475,0.62775,-1.605,-0.96,202.29,20617.415552054463,38.44784525583116,215.2,0.56025,383.05825
2006-08-17 20:00:00,8,17,20,54,3634,"291,674,124,79",344.82625,8.45775,-9.765,-3.51,214.77,14521.56303393274,43.20900250618837,231.1,8.37675,344.71825
2006-08-17 20:00:00,8,17,20,5,13668.0,"164,753,170,121",343.51675,9.26775,-1.965,0.27,217.74,3008.746586917994,10.36590005048787,230.77,9.03825,343.81375
2006-08-17 20:00:00,8,17,20,57,835,"1560,939,29,36",361.26925,12.42675,-18.495,1.47,200.31,1793.4812452511346,12.690158503459616,218.67,12.42675,361.29625
2006-08-17 20:00:00,8,17,20,41,8059.0,"1776,1145,145,118",364.96825,14.50575,-17.37,-0.645,210.96,4921.517731293341,22.948998159087697,229.84,14.31675,364.69825000000003
2006-08-17 20:00:00,8,17,20,52,7841.0,"1548,799,93,138",361.60675000000003,9.88875,-12.99,-0.5549999999999999,199.86,14759.43299020052,41.92103326782272,215.66,10.44225,361.25575000000003
2006-08-17 21:00:00,8,17,21,59,3501.0,"1513,1190,58,89",360.81025,15.42375,-9.9,-4.68,207.08,1267.9705651632949,2.501658890986532,221.54,15.26175,360.74275
2006-08-17 21:00:00,8,17,21,48,19686.0,"3026,165,273,165",382.89625,0.70875,-0.18,-0.195,203.87,17108.618871091923,35.16292784850081,220.11,0.91125,383.71975000000003
2006-08-17 21:00:00,8,17,21,53,6187.0,"729,896,89,96",350.49625000000003,11.45475,-2.745,-0.96,198.94,589.920368953109,11.765587593771391,214.83,11.18475,350.18575
2006-08-17 21:00:00,8,17,21,51,7792.0,"3061,672,167,120",382.51825,8.18775,-3.03,-0.765,224.35,80.09499611989104,0.2365962111008013,234.39,7.9582500000000005,383.34175
2006-08-17 21:00:00,8,17,21,55,7292.0,"540,838,152,94",348.09325,10.64475,3.51,-4.515,197.89,20641.566950196426,36.75641844505325,213.57,10.87425,347.98525
2006-08-17 21:00:00,8,17,21,58,4194.0,"1442,1081,73,73",359.95975,14.07375,-3.18,2.1,202.01,373.545409556642,4.092797308364577,213.1,14.11425,359.74375000000003
2006-08-17 21:00:00,8,17,21,56,7371.0,"1062,889,95,110",355.03225000000003,11.21175,-15.99,2.52,195.24,13134.321937987104,38.13447878427253,210.21,11.11725,354.87025
2006-08-17 21:00:00,8,17,21,49,5940.0,"2699,453,122,76",377.22625,5.52825,-23.745,-7.334999999999999,221.27,7.464807892436343e-05,2.542626427387987e-07,231.14,5.70375,377.26675
2006-08-17 21:00:00,8,17,21,57,3798.0,"1526,953,72,67",361.09375,12.41325,3.75,1.11,198.3,6987.944519240894,32.449458363438744,211.88,12.31875,361.06675
2006-08-17 21:00:00,8,17,21,52,12801.0,"1517,805,122,181",361.32325000000003,9.74025,-18.81,-6.48,198.36,17153.204758730957,36.47843126380509,214.37,10.46925,361.12075
2006-08-17 21:00:00,8,17,21,60,4051,"2922,1045,144,65",380.41225000000003,13.76325,-5.985,-0.78,216.68,149.8233643543148,0.4431928872541721,229.68,13.88475,380.06125000000003
2006-08-17 21:00:00,8,17,21,54,3249.0,"257,648,118,62",344.52925,8.28225,-1.455,-1.38,202.29,10324.918158805433,57.34659728359709,226.9,8.30925,344.62375000000003
2006-08-17 21:00:00,8,17,21,41,5606.0,"1764,1107,112,83",364.49575,14.41125,-3.855,-2.115,209.37,4398.553361447423,18.592111262459,224.96,14.19525,364.34725000000003
2006-08-17 21:00:00,8,17,21,5,10334.0,"142,747,182,119",343.38175,9.09225,-0.8699999999999999,0.195,221.4,1379.5938678291277,30.35550029882151,234.28,8.98425,343.78675
2006-08-17 21:00:00,8,17,21,26,185065.0,"1931,807,1112,509",373.70275000000004,7.29675,-1.125,2.175,200.1,252731.6187511131,73.05987946106066,220.86,9.63225,368.24875000000003
2006-08-17 21:00:00,8,17,21,47,1382.0,"1569,1179,43,46",361.49875000000003,15.63975,-10.26,-0.4499999999999999,227.11,5.348854126088124e-10,0.0,234.1,15.85575,361.39075
2006-08-17 21:00:00,8,17,21,35,26058.0,"1938,815,241,184",367.91125,9.80775,-2.07,-7.485,198.87,26841.222446021613,107.7895368229888,217.74,9.63225,368.24875000000003
2006-08-17 21:00:00,8,17,21,13,6938.0,"2386,829,147,95",373.17625,10.50975,-16.665,0.915,207.17,536.9842572440433,36.04219091816223,228.15,10.22625,373.78375
2006-08-17 21:00:00,8,17,21,38,2376.0,"823,592,59,52",351.52225,7.64775,-8.115,-0.2249999999999999,206.28,969.6024265549393,5.011858608400438,220.6,7.76925,351.31975
2006-08-17 21:00:00,8,17,21,40,39912.0,"1992,1075,242,266",368.77525,12.83175,-3.045,-6.87,190.69,54465.54122354937,65.81191229976093,213.51,12.02175,369.03175
2006-08-17 21:00:00,8,17,21,33,39169.0,"2934,985,358,189",382.19425,11.88675,-1.515,-1.7999999999999998,205.8,22006.365089730392,40.53471170363535,222.89,11.81925,383.93575
