start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,rain_vol_00,rain_max_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,rain_vol_01,rain_max_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,rain_vol_02,rain_max_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,rain_vol_03,rain_max_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,rain_vol_04,rain_max_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,rain_vol_05,rain_max_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,rain_vol_06,rain_max_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,rain_vol_08,rain_max_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,rain_vol_09,rain_max_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,rain_vol_10,rain_max_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,rain_vol_11,rain_max_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,rain_vol_12,rain_max_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,rain_vol_13,rain_max_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,rain_vol_14,rain_max_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,rain_vol_15,rain_max_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,rain_vol_16,rain_max_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,rain_vol_17,rain_max_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,rain_vol_18,rain_max_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,rain_vol_19,rain_max_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,rain_vol_20,rain_max_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,rain_vol_21,rain_max_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,rain_vol_22,rain_max_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,rain_vol_23,rain_max_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,rain_vol_24,rain_max_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,rain_vol_25,rain_max_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,rain_vol_26,rain_max_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,rain_vol_27,rain_max_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,rain_vol_28,rain_max_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,rain_vol_29,rain_max_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,rain_vol_30,rain_max_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,rain_vol_31,rain_max_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,rain_vol_32,rain_max_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,rain_vol_33,rain_max_33,tmean_33,area_34,bounds_34,clon_idx_34,clat_idx_34,PSu_34,PSv_34,tmin_34,rain_vol_34,rain_max_34,tmean_34,area_35,bounds_35,clon_idx_35,clat_idx_35,PSu_35,PSv_35,tmin_35,rain_vol_35,rain_max_35,tmean_35,area_36,bounds_36,clon_idx_36,clat_idx_36,PSu_36,PSv_36,tmin_36,rain_vol_36,rain_max_36,tmean_36,area_37,bounds_37,clon_idx_37,clat_idx_37,PSu_37,PSv_37,tmin_37,rain_vol_37,rain_max_37,tmean_37,area_38,bounds_38,clon_idx_38,clat_idx_38,PSu_38,PSv_38,tmin_38,rain_vol_38,rain_max_38,tmean_38,area_39,bounds_39,clon_idx_39,clat_idx_39,PSu_39,PSv_39,tmin_39,rain_vol_39,rain_max_39,tmean_39,area_40,bounds_40,clon_idx_40,clat_idx_40,PSu_40,PSv_40,tmin_40,rain_vol_40,rain_max_40,tmean_40,area_41,bounds_41,clon_idx_41,clat_idx_41,PSu_41,PSv_41,tmin_41,rain_vol_41,rain_max_41,tmean_41,storm_id,rain_vol_07,rain_max_07,tmin_min,mcs_thld
2006-08-14 07:00:00,4750,"2366,935,97,109",2424.67,883.47,0.0,0.0,221.76,1947.4228679022262,37.77059898054528,232.1,3107.0,"2343,952,117,87",2399.55,902.78,-19.275,7.274999999999999,221.57,16498.03403088838,46.159726535075926,233.5,8163.0,"2321,967,165,113",2404.82,899.44,5.835,3.1049999999999995,198.37,31611.578489013405,43.10996130163227,224.1,15066.0,"2296,983,188,160",2395.65,898.86,-2.595,1.335,196.33,34666.29222282661,50.211842917819226,217.04,36419.0,"2280,998,315,231",2428.07,865.34,-2.475,-2.37,194.3,51515.537996533974,60.48136246678233,217.74,44156.0,"2255,983,311,250",2404.09,866.07,-2.34,-0.78,197.84,44649.71611160266,26.9713426037084,215.73,50075.0,"2210,999,295,282",2365.34,870.29,-3.255,0.195,196.88,57323.05726978844,36.95932682966199,213.86,61232.0,"2145,1001,349,272",2333.96,869.68,-2.22,-1.02,198.58,214.7,78161.0,"2064,1005,426,290",2294.71,868.04,-1.935,-0.975,193.47,139381.30205519137,76.44535612711027,216.08,91414.0,"2024,1002,461,298",2249.84,866.15,-2.535,1.2000000000000002,192.01,213087.6275627102,66.9532041649366,216.27,102493.0,"1975,1013,475,301",2192.28,866.15,-2.4000000000000004,0.27,191.14,250825.48860503096,63.03782049202779,215.05,121243.0,"1924,1127,471,421",2134.34,896.93,-4.095,0.2249999999999999,192.4,294646.5171312582,68.44561069505434,211.36,134966.0,"1880,1133,471,453",2097.65,898.28,-3.915,-1.0499999999999998,192.72,260160.23332215636,72.76679263252004,211.07,176541.0,"1595,1142,748,482",2022.57,906.88,-2.205,-0.4349999999999999,192.8,215621.1468681463,59.84415260095664,213.05,216683.0,"1555,1165,743,519",1981.97,926.73,-2.475,-0.675,194.84,205841.8796559701,61.89966488760722,215.74,226961.0,"1528,1173,743,543",1949.53,926.49,-2.085,-0.6000000000000001,190.86,216646.93300587306,73.19557278138393,217.4,240534.0,"1493,1175,780,535",1914.68,927.95,-1.215,-0.345,193.61,223519.06799297826,65.23831606629774,219.32,243797.0,"1414,1175,804,554",1866.35,929.68,0.09,0.315,192.32,213886.7014780014,117.74049798294399,220.33,230947.0,"1378,1171,814,540",1804.51,935.62,-2.055,-1.125,193.28,208107.93650518396,97.0079686864076,220.85,221038.0,"1340,1189,846,534",1755.07,938.56,-1.7999999999999998,-0.8999999999999999,192.28,196705.06851247826,68.35198360633208,221.35,212224.0,"1313,1201,819,563",1700.92,933.39,-2.19,-0.165,193.16,156503.0131097334,59.49481255155566,222.2,174610.0,"1272,1204,778,496",1601.95,946.05,-2.205,2.745,195.63,185320.5775943822,65.84092685159962,220.77,167365.0,"1236,1198,669,526",1542.54,946.96,-2.13,0.615,198.59,152346.68596041796,132.2050196078678,222.46,137075.0,"1191,1162,554,441",1467.21,946.72,-1.98,-0.675,205.1,91977.86140499836,51.3375377278805,222.92,122989.0,"1163,1164,477,460",1419.2,940.03,-1.455,0.075,206.9,75503.85517522518,50.698345020742835,225.41,115670.0,"1153,1174,474,493",1393.19,935.52,-1.545,0.135,210.0,82063.51470888045,78.25110171182256,229.46,50553.0,"1125,961,438,302",1359.48,836.71,-2.115,3.4799999999999995,211.44,54688.15999601931,47.549149554108475,231.45,39028.0,"1080,948,506,301",1346.32,819.14,-6.09,-2.01,211.47,27351.851798128293,60.21205690986803,231.45,18225.0,"1016,916,404,115",1192.55,853.43,-15.99,-1.4249999999999998,213.76,2777.0092379366165,29.532863785433893,229.73,17060.0,"950,910,432,112",1135.24,854.02,-30.12,-0.39,214.51,1944.062724352647,28.48870755697761,229.63,17489.0,"905,951,439,156",1073.63,858.01,-30.825000000000003,-2.07,213.09,196.29092062329644,0.494681704912586,230.23,11818.0,"898,891,386,87",1050.36,844.3,-26.01,-2.76,213.57,494.3707510344934,0.06415740775356231,229.7,8708.0,"852,884,198,83",951.62,843.0,-37.47,0.27,212.89,4.150086009505151,0.18446887182827293,226.5,9702.0,"803,879,195,93",898.26,834.23,-27.525,-0.5249999999999999,212.25,192.4159438992208,11.045829746404616,227.18,9815.0,"766,879,161,114",850.99,825.02,-32.400000000000006,-1.11,213.24,474.7287941540064,4.76327881529533,228.61,15471.0,"721,920,306,200",853.14,806.62,-25.005000000000003,-4.08,204.7,2270.400657085343,26.262843454998077,228.22,8201.0,"687,823,278,101",818.2,772.22,-28.86,-10.62,221.86,266.0751078809176,7.94368591256319,231.66,2642.0,"671,808,138,62",753.81,779.73,-19.68,-11.4,215.07,2648.6007325716223,47.92810636309467,234.57,1908.0,"707,796,68,43",743.12,777.03,-21.9,-4.11,207.89,4500.76646688019,38.75666210970909,222.84,2851.0,"669,798,92,57",718.54,773.66,-19.59,-3.705,210.66,2033.6976435533609,8.187555842293891,223.25,2812.0,"640,793,100,47",687.98,770.24,-24.135,-2.745,219.86,245.4736270076635,0.002458732184718009,228.81,1002.0,"616,779,51,30",640.66,763.01,1.155,0.15,231.4,0.024779422518186697,2.1318787881036435e-05,235.91,11,,,190.86,40
2006-08-14 07:00:00,11512,"2598,1091,170,118",2682.44,1027.2,0.0,0.0,217.19,2.0976614083384478e-05,1.626106969008344e-07,232.31,651.0,"2663,1066,24,42",2675.83,1048.16,8.745000000000001,-6.345000000000001,229.55,6.971153387590898e-07,0.0,235.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,217.19,1
2006-08-14 07:00:00,36053,"1006,1238,302,191",1140.56,1141.95,0.0,0.0,212.83,6429.874476728221,22.776043622316102,230.82,23286.0,"970,1232,273,170",1104.55,1137.13,-13.815,-1.6350000000000002,208.89,604.6819868980568,2.1860108765589477,233.65,11062.0,"948,1226,160,164",1010.0,1134.24,-19.44,-0.705,215.9,29.331290779210303,0.0631836780568594,232.17,6037.0,"932,1233,80,120",974.47,1166.84,-14.175,-0.105,222.12,0.3151693212169535,0.0002522074219793892,231.93,4414.0,"921,1246,72,116",954.28,1177.35,-23.19,-0.12,226.95,14.796841655899406,0.06997935026560852,235.46,1209.0,"896,1187,64,58",921.45,1158.58,-23.865,16.575000000000003,228.14,1.1269350553586029e-05,0.0,235.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,208.89,5
2006-08-14 08:00:00,18069,"2131,762,175,181",2215.21,668.89,-3.285,1.89,201.6,13162.271946093719,51.10449978353262,222.22,25326.0,"1979,736,275,206",2140.59,633.22,-11.205,-1.14,205.85,26405.390999975916,29.547975134440634,222.51,41993.0,"1863,749,393,219",2071.14,638.14,-6.255,0.375,208.62,41152.534120127464,73.31916101550587,226.52,18536.0,"2088,784,144,229",2163.68,654.29,-9.36,0.255,214.32,58.71759150241356,0.7516649322115383,226.97,18131.0,"2073,792,147,235",2149.85,667.99,-9.105,0.36,216.36,9.484249228870791,0.15580111902461988,229.56,15615.0,"2060,780,131,225",2130.33,670.83,-18.555,2.7750000000000004,217.03,7.782658311954913,0.06321728940240465,229.84,12567.0,"2033,753,136,203",2112.84,667.23,-13.44,-0.495,220.95,2477.161551841321,0.6260621148894314,231.29,7600.0,"2035,755,109,210",2093.98,657.86,-15.69,-5.295,224.55,235.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,167.8599614550474,0.4243109287861727,201.6,8
2006-08-14 09:00:00,4169,"2090,314,97,62",2142.3,284.64,-16.5,-3.5250000000000004,215.52,14192.446615145947,36.79871413998337,229.1,5824.0,"2060,313,120,76",2124.34,279.74,-16.845,-1.305,221.51,11585.082342973574,26.856834746906074,230.98,7334.0,"2036,314,153,85",2112.32,274.95,-8.415000000000001,-2.31,227.59,4756.776175075191,23.50737439062823,234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,215.52,3
2006-08-14 09:00:00,5091,"2334,763,190,124",2424.65,693.78,-15.765,0.795,221.66,2128.748522216215,30.226202370314333,233.57,2592.0,"2302,780,98,90",2356.6,732.33,-36.495,1.77,219.17,819.8618885434747,8.338165956770059,231.39,2405.0,"2282,777,100,88",2335.07,729.02,-16.605,-6.48,223.32,426.87354261544164,4.2952992228812885,232.41,1914.0,"2263,781,87,96",2310.78,729.32,-27.795,-2.955,224.2,18.012376589637068,0.022840573679321654,233.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,219.17,3
2006-08-14 09:00:00,1023,"975,725,74,19",1016.15,714.73,-1.95,0.39,213.2,8600.43263105525,43.52834467788709,230.55,2134.0,"973,744,72,42",1012.41,722.72,-4.155,16.095,204.88,11245.438621376117,38.48373814247074,221.02,3496.0,"954,757,100,59",998.43,728.93,-2.385,4.005,209.07,9828.926664180595,51.551741204557835,222.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,204.88,1
2006-08-14 09:00:00,13379,"312,952,211,139",429.24,885.11,-2.595,-3.09,211.25,15243.962870044039,49.1148416441835,231.38,7043.0,"277,907,184,99",386.35,862.69,-9.24,-6.705,211.25,9306.333004551916,34.677318996645035,226.07,7605.0,"212,910,241,112",367.8,857.44,-10.005,0.135,215.29,6589.9292461130535,42.795657418960104,227.52,5312.0,"317,893,124,95",388.06,842.84,-14.175,1.0499999999999998,215.55,6155.77896224166,31.017452394738406,228.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,211.25,4
2006-08-14 09:00:00,6831,"347,1032,219,99",464.4,990.57,-13.185,-1.83,217.38,13380.8831409584,47.06054724706253,231.51,6997.0,"305,1026,222,72",426.37,993.79,-3.135,-2.04,212.92,11596.55036708349,20.183473175535948,231.24,4858.0,"363,1020,152,64",445.63,992.68,-2.31,-17.79,216.74,7566.410931748651,14.833241809531735,229.75,4891.0,"333,1017,164,69",423.89,986.8,-23.73,-4.5,219.53,5332.242344058676,13.253969056003296,231.16,4627.0,"304,1013,172,74",400.34,980.62,-15.765,-1.6949999999999998,220.68,2534.437984648807,3.088102152872484,233.07,2226.0,"354,987,88,49",398.31,966.13,-15.0,-16.02,220.16,72.89905811562485,0.37179482134352493,230.52,2718.0,"320,982,104,52",375.34,960.85,-6.18,-13.56,221.21,10.220642076415013,0.04648168349749132,230.46,2755.0,"294,979,114,54",360.14,956.46,-18.345,-6.0600000000000005,221.32,231.03,2336.0,"301,977,85,52",345.39,953.76,-14.28,-2.76,222.88,0.08107054076836233,0.0001470521542876143,232.37,1492.0,"295,974,73,50",335.2,948.66,-19.845,-5.205,224.87,0.0004157145872342166,7.41941094372603e-10,232.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4.954742623853981,0.07080553989502318,212.92,9
2006-08-14 11:00:00,20765,"1809,727,269,198",1957.39,616.15,-2.535,0.06,211.02,29191.196914112512,35.66035688472642,227.9,21246.0,"1780,723,291,196",1938.69,610.67,-6.15,-0.96,216.25,32663.352038861587,97.50646348572563,229.16,21164.0,"1770,737,264,215",1912.33,609.08,-4.815,0.345,212.6,26135.44538457856,83.82769835799216,230.21,21436.0,"1735,709,302,183",1888.05,602.27,-6.24,0.42,203.4,22234.918455937583,97.67735574802613,228.9,20880.0,"1771,729,236,216",1862.5,614.53,-13.919999999999998,-8.22,200.57,24677.093398279452,72.08274432095521,225.26,15007.0,"1751,747,159,162",1826.55,667.72,-7.68,-2.415,201.68,15880.069406474937,20.756228389597734,217.34,18139.0,"1719,759,173,162",1805.2,668.39,-5.8950000000000005,0.255,204.89,11738.639613885598,23.678199982565307,220.42,21469.0,"1684,769,188,201",1780.54,664.66,-11.175,0.5249999999999999,204.66,224.34,18660.0,"1627,733,229,188",1737.96,644.96,-16.995,-0.21,199.23,37108.11198165366,43.43617656459591,224.18,17012.0,"1611,711,164,157",1689.84,638.55,-5.76,-0.915,203.58,45583.16895522777,65.03164620955201,220.82,21272.0,"1542,707,207,162",1656.44,628.41,-11.55,-0.495,200.53,87035.3210004814,43.51264199046097,222.26,20358.0,"1512,700,207,157",1629.27,624.68,-6.75,0.39,207.35,88503.7405178919,70.3826108666239,225.67,16664.0,"1515,694,176,139",1604.6,622.29,-4.365,-0.135,208.56,66102.58998287404,169.92641762450606,226.7,14126.0,"1512,690,156,151",1594.18,623.79,-0.405,-0.0,211.3,45331.15216244738,49.19430292442611,230.78,8767.0,"1508,689,141,102",1577.22,637.56,-0.705,-0.105,214.86,21666.24437795235,40.33517810843159,230.97,6608.0,"1502,673,111,99",1554.4,625.57,-2.535,-1.815,221.09,16436.75872990988,47.117254480127194,232.47,6531.0,"1484,676,104,118",1540.92,616.25,-6.555,-7.274999999999999,227.4,8408.26037416065,34.577081632799995,236.48,6085.0,"1480,672,100,103",1532.4,627.7,-3.1500000000000004,-0.51,228.67,4245.9645517345725,17.122966406671196,235.64,7062.0,"1465,670,100,119",1514.3,617.14,-12.51,0.045,228.96,1609.501940567855,3.1640693167852763,236.32,3409.0,"1457,655,78,97",1487.92,613.62,-8.355,-4.7700000000000005,230.24,119.02654005716293,0.33012989866567843,237.7,563.0,"1448,639,43,33",1469.73,619.25,-14.79,-1.6800000000000002,238.56,0.002342424913806668,6.70102091551957e-08,240.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20234.786856257135,34.20083096923418,199.23,20
2006-08-14 11:00:00,12701,"169,869,194,133",277.69,789.43,-6.209999999999999,-1.335,211.31,29396.677172619857,77.2310620652739,224.75,14689.0,"151,871,192,143",260.24,791.11,-10.635,-0.6900000000000001,205.78,28064.52219512379,85.48745913071164,225.98,19911.0,"129,878,301,158",278.67,800.08,-4.815,1.6800000000000002,207.96,31765.1600421704,46.04858341066996,227.76,20564.0,"120,887,296,172",263.12,804.39,-4.845,-0.93,207.62,57836.70378820766,119.01791065157649,227.26,21828.0,"95,895,309,186",250.69,810.31,-13.305,-1.965,205.86,65598.67972563425,47.56848721685278,226.45,17202.0,"145,899,234,146",257.88,834.34,-10.35,-2.04,205.09,46630.48690321622,120.99099320248978,224.02,18117.0,"108,902,261,143",233.94,833.95,-4.605,-2.46,208.25,36256.85377525668,58.49773452110267,224.85,18071.0,"91,893,243,136",212.73,828.41,-1.92,-1.395,210.1,226.65,16855.0,"105,895,208,149",207.63,821.79,-8.43,-1.995,210.63,32875.44015226259,79.11586869524298,229.15,11275.0,"84,873,147,138",172.19,800.38,-14.565,-2.34,214.07,18139.00855578741,39.071115064727245,231.29,10287.0,"18,860,199,135",133.04,789.78,-9.33,-5.16,215.49,28844.520090537488,57.393963282027016,232.04,4931.0,"78,784,129,71",148.4,749.94,-6.63,-9.78,214.24,14172.674339477899,75.71275018627364,229.67,7986.0,"22,771,250,91",143.13,728.64,-13.215,-4.155,213.74,17258.86776333302,40.988825364150394,230.12,6480.0,"7,760,175,94",103.55,726.03,0.0,-0.0,217.93,9410.29885499101,43.243727806150616,229.9,14704.0,"0,873,180,176",94.14,782.11,-0.78,-2.94,210.75,43473.01249453909,55.67206852913158,227.32,11014.0,"0,871,174,116",85.34,806.71,-3.315,0.21,212.67,29182.05015172564,64.41857152839633,225.22,10098.0,"7,874,136,117",74.47,804.05,-3.33,-5.565,209.44,19750.574180486317,89.00337806839043,225.59,8560.0,"7,857,116,110",65.97,796.78,-9.165,-3.72,210.25,13316.123710124746,56.71473054527337,225.8,7111.0,"7,845,100,111",54.26,793.22,-0.81,0.6900000000000001,214.74,6055.1177779303425,33.11247751151709,228.2,4619.0,"6,856,92,114",45.28,794.52,-1.83,6.8100000000000005,219.42,4722.662807559928,13.81526256834741,231.09,2543.0,"0,859,72,119",27.65,798.73,-1.815,0.12,217.28,9124.867392085913,37.89028014869465,234.01,535.0,"0,791,25,38",9.53,769.52,-0.0,-0.195,214.38,3088.5175495156723,25.5606085589459,227.4,730.0,"0,808,25,66",9.3,770.71,-0.015,-2.73,209.1,2481.380171816144,19.875630823050752,226.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,27185.49611956882,32.507393567075894,205.09,21
